,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id
2917,16922,False,,[],875333,ja,つばきファクトリー ライブツアー 2019春・爛漫,"Tsubaki Factory Live Tour 2019 Haru・Ranman (つばきファクトリー ライブツアー 2019春・爛漫; Tsubaki Factory Live Tour 2019 Spring・In Full Bloom) was Tsubaki Factory's 2019 spring live tour. It began with the Tsubaki Factory Live Tour 2019 Haru・Ranman Major Debut 2 Shuunen Special (つばきファクトリー ライブツアー2019春・爛漫 メジャーデビュー2周年スペシャル; Tsubaki Factory Live Tour 2019 Spring・In Full Bloom Major Debut 2nd Anniversary Special) on February 22, 2019 at Shinkiba STUDIO COAST. Afterwards, the regular live tour ran from March 10 to May 26, 2019.  The DVD and Blu-ray of the Major Debut 2 Shuunen Special were released on June 5, 2019. The Blu-ray includes a 12-page live photobooklet.[1]",0.752,/ei1B9bQgOXTTUicLsa8oio3we8i.jpg,05-06-19,Tsubaki Factory Live Tour 2019 Haru Ranman,False,0.0,0,0,0,Not Listed,Not Listed,
2918,16923,False,/fgfTAWRglIHSlyLBtbu5W6eheUs.jpg,[53],759226,en,Writer's Block,A struggling writer accepts a once-in-a-lifetime offer to collaborate with a best-selling novelist at his remote Texas ranch.,0.752,/q7NcbGLLVl5o2vYvq5PZbps9paH.jpg,18-06-19,Writer's Block,False,7.0,1,0,0,United States of America,Thriller,tt8697454
2919,16924,False,/ju5irFgnBxXmQE4m3mTB6mdEGBa.jpg,"[18, 28]",616686,hi,Family of Thakurganj,"Set in the small town of Thakurganj, this drama revolves around the story of two brothers Nunnu and Munnu. With different ideologies in life will they part ways or be together to fight against the injustice they suffer?",0.752,/2E4VAJSMwiULfzUebCFPOWuvwGY.jpg,19-07-19,Family of Thakurganj,False,5.0,1,0,0,India,Drama,tt8897986
2920,16925,False,/mcpun9UCCGFjsM7Lz3qTYTNiHO0.jpg,[18],615975,en,The Whalebone Box,"From London to the far reaches of Scotland, the journey in the form of a quest for a whalebone box, related to its place of origin.",0.752,/pXmW7ildXsRXGd4jerWUe6HkT3v.jpg,11-07-19,The Whalebone Box,False,10.0,1,0,0,United Kingdom,Drama,tt11804772
2921,16926,False,/tS55BUHrdJTsFCqCMnHiZCnKftm.jpg,"[80, 9648]",603553,kn,Arishadvarga,"Arishadvarga is a character-driven neo-noir, about an aspiring actor who opens a Pandora's Box when he seeks out an anonymous client who rewards him with a surprise gift, ""A murder and a witness to his crime"".",0.752,/iM0AhEFKcLizAPtD2KanlUmaHBy.jpg,23-06-19,Arishadvarga,False,4.0,1,0,0,India,Crime,tt5293618
2922,16927,False,/zUEtfSJGaygZeKlDdzYAUfuvn4s.jpg,"[27, 53]",600963,en,Nun's Deadly Confession,"Dr. Morten Holst is a psychiatrist who struggles with as many problems, if not more, as his wide range of unique patients. A detective finds himself in a threatening situation when he gets caught in the doctor's game while unraveling a mysterious case.",0.752,/tEfgXUwbJ0PGa3HCDmZxLvK8I6M.jpg,07-05-19,Nun's Deadly Confession,False,1.0,1,0,0,Not Listed,Horror,tt7278120
2923,16928,False,,[99],593722,en,Neverland Firsthand: Investigating the Michael Jackson Documentary,"A mini-documentary which further explores allegations made in HBO’s Leaving Neverland, that the King of Pop sexually abused two young boys. Through interviews with those closest to the situation, as well as members of Jackson’s family, the film sheds light on information that was excluded from HBO’s broadcast.",0.752,/dxQ046qzIXxmPUcx76alVvFKN25.jpg,30-03-19,Neverland Firsthand: Investigating the Michael Jackson Documentary,False,10.0,1,0,0,United States of America,Documentary,tt10112374
2924,16929,False,/tBxLgNjjCdZZ3xU4qNWgykghGPZ.jpg,[35],407238,es,Los Domirriqueños 2,"In order to raise funds to pay off a lawsuit, Dominicans and Puerto Ricans get together to set up a circus.",0.752,/qX8NMC7NixWr8bJQmO0kuyAXTmD.jpg,14-03-19,Los Domirriqueños 2,False,10.0,1,0,0,Puerto Rico,Comedy,tt6156498
2925,16930,False,/f2PhIQi20rvGSWXmenj4ci5yUIS.jpg,"[10749, 28, 18]",567290,kn,ಭೈರವ ಗೀತಾ,"Set against the backdrop of violent class, a love story of a man who turns into a rebel in a battle between feudal-minded oppressors and the downtrodden.",0.751,/1fQL2ru8oeicWU1Y6JbAxklq4AF.jpg,07-12-18,Bhairava Geetha,False,6.0,1,0,0,Not Listed,Romance,tt9104906
2926,16931,False,/qdtXAG7r2w5XgJZpq4ZrndaDdPP.jpg,[36],563419,en,A War Over Reality,We will soon be facing the greatest threat ever known as we are feeding and nurturing the monster of our own destruction. Welcome to your future.,0.751,/vhtdWmn7DZTGt861Tx8zY69q2WD.jpg,21-11-18,A War Over Reality,False,6.0,1,0,0,United States of America,History,tt8563466
2927,16932,False,,[18],555947,ur,Chotay Shah,‘Chotay Shah’ is Sabiha Sumar’s short film for the ‘Zeal For Unity‘ project. ‘Zeal for Unity’ is Zee Entertainment’s unique peace initiative aimed at bringing together nations in conflict through their creative thought leaders.  Twelve filmmakers from India and Pakistan have been brought together to showcase their films on a single platform.,0.751,/AoUU0GPkBjHjOYgxvSxNTBN7VdD.jpg,16-10-18,Chotay Shah,False,10.0,1,0,0,Not Listed,Drama,tt5617942
2928,16933,False,,[27],552482,en,Lowriders vs Zombies from Space,"Lowriders vs. Zombies from Space is a comedic Sci-Fi/Horror film set in the city of San Antonio, TX. It is in the style of the classical 80s-90s ""B"" low budget movies of that era with a modern take. The story follows a group of friends and lowriders throughout the day as they prepare to go to a dance that night. During the dance a strange alien substance is introduced and infects several people turning them into alien zombies. After that all hell breaks loose inside and outside of the dance hall. Lowriders must survive the vicious attack of these alien zombies using their resources, the cars.",0.751,/ucRKJ3DT6eOXW1jKZMUULeQpwuu.jpg,30-09-18,Lowriders vs Zombies from Space,False,10.0,1,0,0,Not Listed,Horror,tt7118702
2929,16934,False,/cLG723I19fBzrAR8o5Uz4QzW2X4.jpg,"[18, 14, 10402]",608001,ja,Birdsong,"Tokyo. Asuka, a young cleaning lady working the night shift, is ready to pay a high price to achieve her dream of becoming a music star. She manages to perform on a TV-talent show, but all her sacrifices backfire when she is accused of murder and is forced to reveal all the details of the dark path she has followed until then.",0.751,/eXUAkXeVDLwp4opxl11eUV9uRmp.jpg,31-05-19,Birdsong,False,4.7,3,0,0,Belgium,Drama,tt10340452
2930,16935,False,/6iMOGghFBNUWcsKlhFzjGYLX1iN.jpg,[99],575792,nl,"Camino, een feature-length selfie","""Everything in me said I had to do it."" Martin de Vries decides, without any preparation worth mentioning, to walk the Camino, the famous pilgrims’ way to Santiago de Compostela. From Le Puy-en-Velay in central France to north-west Spain; a journey of 1,600 kilometres, taking almost 70 days. He films himself while walking – his feet, his shadow, the path, the fields and woods – and tries to get to the bottom of why he set out on this adventure.",0.751,/fsJAalaoDYR9rqKKEfEW0CMWJLO.jpg,24-01-19,"Camino, a Feature-length Selfie",False,8.0,1,0,0,Netherlands,Documentary,tt9818168
2931,16936,False,/qXhW8SeVBKipUE50GeMangTTENC.jpg,[99],593962,en,Robert Durst: An ID Murder Mystery,"Robert Durst, an American real estate heir, is investigated as a suspect for murdering three individuals in different states, Kathleen McCormack Durst, Susan Berman and Morris Black.",0.751,/fmbBrErMkGvO7TAqNsrQ1aKAfbE.jpg,21-04-19,Robert Durst: An ID Murder Mystery,False,7.0,1,0,0,United States of America,Documentary,tt9726390
2932,16937,False,,[18],565732,en,A Great Lamp,Two sad vandals and an unemployed loner await a fabled rocket launch as they roam the wasted spaces and unused corners of a North Carolina river town.,0.751,/2GtsKjlPIJXSZk0F1YKHaHA5qZM.jpg,23-01-19,A Great Lamp,False,6.0,1,0,0,United States of America,Drama,tt9136024
2933,16938,False,,[35],780932,fr,Âmes sœurs,"Tristan and Louise love each other but they are tugged at by muddled feelings as their relationship is sometimes toxic. During Tristan's birthday in his parents' house, an event makes Louise furious and she decides to take vengence. Adèle and Antonin, two guests at the party, will suffer the consequences.",0.75,/l0Ktlkkyx6SJF1mJZ8nIARZA6.jpg,15-05-18,Soul Mates,False,1.0,1,0,0,France,Comedy,tt8382540
2934,16939,False,/bhsCWzrw9q4h4wbbpFLl56H1j5B.jpg,[35],681882,ja,ばぁちゃんロード,"Natsumi is proposed to by Yamato, a man who aims to become a fisherman to succeed his father. Her grandmother Kiyo, who raised her since a young age, broke her legs and uses a wheelchair now. Kiyo lives in a facility where Natsumi visits to tell her about the wedding. Natsumi suggests the idea of Kiyo walking along the wedding aisle with her, which encourages the week Kiyo. With that mindset, Kiyo regains hope and try to get better with the help of Natsumi",0.75,/vpcaJRHcUAODOEFnhxNvHYBvqTI.jpg,14-04-18,Walking with My Grandma,False,8.0,1,0,0,Japan,Comedy,tt7260498
2935,16940,False,/pARaS4FCMsew7WpvK6bdmmfTUkb.jpg,"[28, 10749, 35]",570633,te,Chalte Chalte,"Chalte Chalte is a Telugu Romantic Action entertainer. Santhosh (Vishwadev Rachakonda) is a taxi driver who meets Shruthi (Priyanka Jain) during one of his journeys. The couple falls in love with each other and even their parents approve of their love. As time passes by, Shruthi starts hating Santhosh all of a sudden. The twists and turns form the crux of the story.",0.75,/ec9oqfzgFAf5BzewLwoSEBCrJQb.jpg,23-02-18,Chalte Chalte,False,6.0,1,0,0,India,Action,
2936,16941,False,/1QzzAF8wvvz4pBXPo4oGc0O4zmy.jpg,[53],532093,en,Curse of the Siren,"After a one night stand with the woman of his dreams, Nick starts experiencing otherworldly phenomena in his house during a party. As people disappear, their goal becomes clear: make it out of the party alive or fall victim to the Curse of the Siren.",0.75,/AutBneVzulyhqwN1xCk6oSZxll8.jpg,18-05-18,Curse of the Siren,False,10.0,1,0,0,United States of America,Thriller,tt8474090
2937,16942,False,,"[99, 35]",522817,en,A Mediocre Documentary with Tom And Dan,"'A Mediocre Time' with Tom and Dan' was becoming a hit podcast...until big radio made them shut it down. Now, after quitting their terrestrial radio jobs and making the podcast a career, they will embark on their biggest event yet: showcasing their podcast at the Hard Rock Live!",0.75,/cNm9jPW28cSUa4OXOol2G06IuBQ.jpg,03-05-18,A Mediocre Documentary with Tom And Dan,False,10.0,1,0,0,United States of America,Documentary,tt7724146
2938,16943,False,,"[18, 10752, 36]",505511,lt,Pelėdų kalnas,"Radio Free Europe, BBC, and Voice of America can only rarely get through the Iron Curtain and Soviet mufflers to Lithuania, a country torn by a war between the local resistance movement and the Soviet regime that is forced onto Lithuanian people by bayonets of the Russian army. Everybody who tries to resist the Soviet rule is either terrorized or executed or exiled to Siberia. He is one of the local high-school students who witness the local armed resistance to the Soviet occupation and ultimately decide to join it by taking a gun into their hands. He collects documents and all possible kinds of evidence that prove daunting crimes of the Kremlin. He soon becomes a legend among his peers. To girls, he is John Wayne the Hollywood Icon. Guys see him as an insurmountable obstacle and an invincible rival in matters of love.",0.75,/hYP3HKHvcddc7CQeAOdgc4Ftvgx.jpg,16-02-18,Owl Mountain,False,10.0,1,1328686,0,Lithuania,Drama,tt8000314
2939,16944,False,/nfv1TAIRnlI0jknqTLHYCfz4q8d.jpg,"[99, 80]",604929,fr,Narcos PQ,Documentary about the Mexican cartel in Quebec,0.75,/bKgLQ2YHgNMbFqd6kUyzdaDKsnH.jpg,23-05-19,Narcos PQ,False,6.0,3,0,0,Canada,Documentary,
2940,16945,False,,[35],488965,pt,Afonso Padilha: Não Tá Compensando Ser Adulto,"Afonso Padilha is a comedian, comedian, and screenwriter. He is a comedian, comedian, and screenwriter. Curitibano has worked with comedy since mid-2010, as a scriptwriter who has written plays, for channels as a back door, as a comedian participates in the main house shows on the national scene, as well as being part of the 4 AMIGOS largest stand up comedy group of the day. There are two comedy specials recorded, ""this has to work"" and ""it's not worth compensating for being an adult."" Currently traveling with his third show ""spreading the word"".",0.749,/y5KAZFnKzCfcZT9MDSpqvmUvNtH.jpg,27-09-17,Afonso Padilha: Não Tá Compensando Ser Adulto,False,9.0,5,0,0,Not Listed,Comedy,
2941,16946,False,/71OKKRpgrqWb1rb3PXdBIk5Vb2E.jpg,"[80, 28, 18, 53]",464845,en,Watch the Sunset,In a single afternoon a man comes to grips with the power of his past when his estranged family becomes tangled in its web. Shot in a continuous take.,0.749,/4oCGY9ni5FwTKlPxcrGRS1Og9dL.jpg,11-07-17,Watch the Sunset,False,10.0,1,0,0,Australia,Crime,tt5094040
2942,16947,False,/p6yFJrRmMq9W89e4zaGD5jDCh0A.jpg,"[35, 10749]",475490,tl,Loving in Tandem,"Shine is a jolly and happy-go-lucky girl who will do anything for her family. But when it comes to love. she hopelessly finds one, and wishes to meet her one true love. Until one day when she was praying to meet the love of her life, she unexpectedly meets Luke, a rebellious and grumpy Filipino-American boy who was sent to the Philippines by his parents from the United States.",0.749,/N3bEqWfmvl3rQlVcbh1joCHXVW.jpg,13-09-17,Loving in Tandem,False,7.2,5,0,0,Philippines,Comedy,tt7371684
2943,16948,False,,[18],399185,en,Light Thereafter,"Pavel, an emotionally volatile and socially alienated young man, sets off across Europe in search of his idol, the enigmatic painter Arnaud. Desperately lonely and adrift, Pavel tries to adhere to the host of characters he meets along the way.",0.749,/sCqnqgQeNfCjzUwQGIFtEZvfGwF.jpg,26-01-17,Light Thereafter,False,7.0,3,0,0,Belgium,Drama,tt4181716
2944,16949,False,,"[53, 27]",508245,en,tEXt,A modern day take on silent films blended with horror.,0.749,/zjpXk3tBUYgEUyLkVhctLbPlrQB.jpg,28-11-17,tEXt,False,7.2,5,0,0,United States of America,Thriller,tt9135032
2945,16950,False,,[878],489740,en,Grey Agenda,"In this Sci-Fi thriller, when a group of friends go missing, the local Police are shocked at the return of a mysterious stranger. While searching for their missing friends, they uncover a dark secret and the truth behind the 'Grey Agenda'.",0.749,/ggtJp6tQkhLtdWUFCfSSlk61N9c.jpg,25-08-17,Grey Agenda,False,1.0,1,25000,0,United States of America,Science Fiction,tt4906456
2946,16951,False,,[99],656032,en,Flowing Water,"This documentary tells the story of the revitalization of the Longwood Garden's (Kennett Square, Pennsylvania) Main Fountain Garden, a lavish jewel in the crown of one of the greatest collections of fountains in the United States.",0.749,,15-07-17,Flowing Water,False,8.0,1,0,0,United States of America,Documentary,tt6479918
2947,16952,False,/tcBNycOG8Q9m23KPbW32YTLUmDq.jpg,[878],648514,en,Federal Agent 8: Fate,An alien cop from the distant Reticulum star system is forced on a dangerous deep space mission. He crash lands on Earth chasing fugitives.,0.749,/oxwFvkS1bzCko2n2PPhdgZuVfoI.jpg,05-09-17,Federal Agent 8: Fate,False,2.0,1,0,0,United States of America,Science Fiction,tt7360838
2948,16953,False,/vx5xzoTMcAbDY74PMbQx9vcvKwu.jpg,[18],449658,tl,Northern Lights: A Journey to Love,A young boy travels to Alaska to visit his estranged father at the same time as a young woman also travels to Alaska to find her estranged mother.,0.749,/agleuVYzkXmEaNBbp9CHPqOYlYw.jpg,29-03-17,Northern Lights: A Journey to Love,False,6.0,1,0,0,Philippines,Drama,tt6709480
2949,16954,False,,"[35, 99]",416986,en,Gutbuster,"Part food doc, part comedy special, Gutbuster follows unhealthy stand-up comedian Dave Stone on a cross-country tour after a sobering health diagnosis pushes him toward a major lifestyle change. He talks to farmers, doctors and academics by day, compiling his own idiot's guide to the modern American meal, then makes funny about his experiences onstage by night.",0.749,,20-01-17,Gutbuster,False,1.0,1,0,0,United States of America,Comedy,tt4422544
2950,16955,False,,[18],989222,en,Arkabutla,"Chauncey Wright, a champion bull rider, has been risking his life on the weekly to give his kids the ultimate gift—a jet ski. But when he takes Annie Sue and Tommie on a weekend lake trip for a joy ride on their new toy, they are all forced to confront a stubborn legacy swimming just beneath the surface.",0.749,/vL6ZxQtIgGJTgglxKh2XNgkfZpw.jpg,15-10-17,Arkabutla,False,8.0,1,0,0,United States of America,Drama,tt6153338
2951,16956,False,/xlXskmA9p9wP7YLbzl8f4dGVXd.jpg,[28],695173,en,The Meek,"Josh, recently released from prison and struggling with the death of his daughter at the hands of a rival gangster, attempts to start over in a small town. His new found spirituality is tested when his violent past returns with a vengeance.",0.749,/s7NjIF3BfuPQSBM2fUCpZ3sP0V9.jpg,07-12-17,The Meek,False,7.0,1,0,0,United States of America,Action,tt7625678
2952,16957,False,/7VnZxtsZ3xUyOJWSpA1qoJhKzQA.jpg,[10402],544501,fr,Alien Crystal Palace,"A scientist finds the secret that predispose to the formation of the ideal couple. With this new alchemy, he achieves a pioneering experience: the creation of a perfect androgynous.",0.749,/5d78inuD3yEAob9haQ5WjJLWJq4.jpg,21-11-18,Alien Crystal Palace,False,3.1,9,0,0,France,Music,tt7254808
2953,16958,False,/wJSBBTAz1Ug9gJqGnpbKVNBG1Nt.jpg,[18],533734,ar,عقدة الخواجة,The film revolves around a poor and ambitious young man who shares a love story with the daughter of a businessman with influence and money.,0.749,/aDoi1OHq0VEB1fMtafeK3bWAZbY.jpg,06-01-18,Al-Khawaga's Dilemma,False,5.5,2,0,0,Egypt,Drama,tt7919856
2954,16959,False,,[],499400,en,Toffee,"Innocence is a state unto which we are born and continue to exist in until it is snatched by the world. Toffee is the story of two girls belonging to polar ends of society brought together by their shared sense of freedom and hopefulness. While one of them is obliged to stay busy all day by helping her father earn a buck, the other chooses to stay busy all day in the absence of her parents. The things they do, the conversations they have and the dreams they harbor are reminiscent of the childlike naivete all of us once had until we grew up. What will come of the girls' ambitions and to what extent are they in control of their own lives? Watch to find out!",0.749,/p8AjF3j8a9pIigQ91JemIXRlhmH.jpg,17-01-18,Toffee,False,10.0,1,0,0,India,Not Listed,
2955,16960,False,/ctLIjMdnTXQWu5kkxIsDVImCZG8.jpg,[53],622962,he,Incitement,"A depiction of the lead-up to the 1995 assassination of Israeli Prime Minister Yitzhak Rabin through the worldview of his assassin, Yigal Amir.",0.749,/bXJchKhulIfqsIS4DPvdwoQzwYL.jpg,26-09-19,Incitement,False,6.2,10,0,0,Israel,Thriller,tt10122392
2956,16961,False,/cPz13oS5zwY31SKvPuVYhEkYbvX.jpg,"[18, 10749]",616367,ta,இஃக்லூ,"Webbed around a couple who believe, preach and practise positivity, where the ‘picture perfect’ lives of a couple are devastated with a hazardous illness and how they handle it positively",0.749,/jJizli6DkzmerHWHBd4xc1L9gU4.jpg,17-07-19,Igloo,False,5.5,3,0,0,India,Drama,tt12531704
2957,16962,False,/f5gSgaYhDtCOy1j2FcQKUJH2rNS.jpg,[99],453975,en,The Last Animals,"The Last Animals is a story about an extraordinary group of people who go to incredible lengths to save the planet's last animals. The documentary follows the conservationists, scientists and activists battling poachers and transnational trafficking syndicates to protect elephants and rhinos from extinction. From Africa's front lines to behind the scenes of Asian markets, the film takes an intense look at the global response to this slaughter and the desperate measures to genetically rescue the Northern White rhinos who are on the edge of extinction.",0.748,/bpAT6YWUmj3sHpPMRuti6Tvsqpw.jpg,04-05-17,The Last Animals,False,7.4,5,0,0,Not Listed,Documentary,tt6583368
2958,16963,False,,"[18, 10749, 10751]",519213,en,Color Me You,"Kat Abernathy must live up to her family name by attending law school and working for her family practice, until she is challenged to create a second identity for herself in order to pursue, defend and protect her passion as a painter.",0.748,/qiAI6Lek8bFDNMwZ159GO5Lssjq.jpg,06-08-17,Color Me You,False,5.4,5,0,0,Not Listed,Drama,tt5815160
2959,16964,False,/wFVOZAHvrCymUy6K5ljNBnScTWf.jpg,"[99, 18, 36]",562228,en,The Mystery of Britannic,"""The Mystery of Britannic"" - a historical docudrama that reveals a unique scenery on the terrible fate of the sister ship of the famous Titanic, whose final destiny was to be lost while at sea. The project presents the on-screen combination of re-enacted historical events intertwined with the scientific underwater documentary.",0.748,/c4nVwEq38F0ihZsuNm41fIOK7Pw.jpg,01-01-17,The Mystery of Britannic,False,5.0,1,0,0,Malta,Documentary,tt4940450
2960,16965,False,,[],497332,en,The New Adventures of Max,,0.748,/hEkUrDXF9oXM0dJKKBWRRG6DLKp.jpg,01-01-17,The New Adventures of Max,False,7.0,1,0,0,Not Listed,Not Listed,tt7584262
2961,16966,False,/rqMyJHHAZtgfUY2MIG0OiwaTI0Y.jpg,[10402],687455,ko,Girls' Generation 4th Tour - Phantasia in Seoul,"The fourth concert tour headlined by South Korean girl group Girls' Generation, in support of their fifth studio album Lion Heart (2015). The tour was officially announced in October 2015, began on November 21, 2015, and concluded on May 8, 2016, consisting of 13 shows.",0.748,/x2f2plCM64GLkzLlf9YmzGkBg08.jpg,31-05-17,Girls' Generation 4th Tour - Phantasia in Seoul,False,10.0,1,0,0,South Korea,Music,
2962,16967,False,/qcJ9dqklNlB3q5Nv62rRh08NaId.jpg,[18],495188,zh,衝組,"A-Tek is on a quest to find his favorite metal band, Chthonic, and persuade them to play a benefit protest concert in his southern Taiwan hometown. Can music save a Taiwanese homeowner from a Chinese land grab? He sure hopes so.",0.748,/rxml3sHNNStYw91wb4ucpDE4Gp8.jpg,29-12-17,Tshiong,False,7.0,1,0,0,Taiwan,Drama,tt7832486
2963,16968,False,,[99],631255,en,Three Kinds of Close Encounters,"This new extra begins with a look back at the movie's impact at the time it was made. It goes on to explore filmmaking techniques, the human character drama in the film, crafting key scenes, the film's terrors and tensions, John Williams' score, cast and performances, Spielberg's passion for Arrival, the film's legacy and the spirit it maintains today, and more. Speakers include Spielberg, J.J. Abrams, and Denis Villeneuve.",0.748,/dmJeO0NlqtIsFIPB8MGa9goKhF.jpg,19-09-17,Three Kinds of Close Encounters,False,6.0,1,0,0,United States of America,Documentary,
2964,16969,False,/xFc8GIdKu1TsmCYy9WkWScC2AGi.jpg,"[35, 80, 18]",723281,en,Know Nothins,"After a very lucrative heist, a team of five professionals celebrate at their benefactor's summer home while they wait for their safe ride out of the state.",0.748,/mg6i0vvPrTe7gMeRiM4PnmFc6vf.jpg,20-11-18,Know Nothins,False,0.0,0,100000,0,United States of America,Comedy,tt6503938
2965,16970,False,/QWikq7EqdXO8VDC53YPK0XRqdV.jpg,"[18, 27]",632544,en,There Comes a Knocking,A widow moves into a new home and discovers an old door that won't open.,0.748,/mrrPK6OvNResUn4lori2XepxYnW.jpg,28-10-19,There Comes a Knocking,False,6.3,9,0,0,United States of America,Drama,tt10922922
2966,16971,False,/1si4mbXyq0MZYKUqv0IEwLLVWrN.jpg,"[18, 53]",460966,hi,Boichek,"Woyzeck is a hapless, low-ranking soldier-alone and powerless in the tribal society around him. He earns extra money by taking part in medical experiments, but during one such experiment his mental health begins to deteriorate and he begins to experience a series of apocalyptic visions. Assaulted from all sides by forces he cannot control, Woyzeck takes matters into his own hands when he finds his wife has been sleeping with another soldier.",0.747,/zmquzvHp4H7icOgSQK7MxnXvdpM.jpg,16-05-17,Boichek,False,7.0,1,0,0,Not Listed,Drama,tt6169720
2967,16972,False,,[35],651841,it,Il Viaggio,"On board a train on its last trip, five people know each other, collide, make friends and solve their personal issues finding out what's really important in life.",0.747,/zCImPBW4kCY3abOBeYkfBfXs41U.jpg,09-07-17,Il Viaggio,False,7.0,1,0,0,Not Listed,Comedy,tt5426266
2968,16973,False,,"[28, 12]",644609,zh,巨鳄,"A Group of biologists go on a rescue mission to Hell Island, but they find themselves threatened by giant crocodiles - and a mega crocodile - and their fight for survival begins.",0.747,/tKTv7FnX5ZrYkcds3FswsovPhNP.jpg,09-08-19,Mega Crocodile,False,8.0,1,0,0,China,Action,
2969,16974,False,/iCoDz996nPJoqIhn0dqetg8bV3q.jpg,"[16, 35, 10749]",608164,en,Just a Thought,"An awkward 12-year old boy named Ollie experiences ""bubble trouble"" when his true feelings for a girl are embarrassingly revealed in the form of a physical thought bubble.",0.747,/fI5tXD4lZ5IApq6rRWXwucfunES.jpg,14-06-19,Just a Thought,False,7.0,20,0,0,United States of America,Animation,tt10229080
2970,16975,False,,[99],503777,pt,Reginaldo Rossi: Meu Grande Amor,,0.746,/cHYZaaGfh7u0yKBfeaxNayiZ2Fe.jpg,10-12-17,Reginaldo Rossi: Meu Grande Amor,False,9.8,2,0,0,Brazil,Documentary,
2971,16976,False,,"[16, 10751, 35]",746606,en,My Haunted House,"A normal 14-year-old boy named Charlie happens to live in a haunted house with his embarrassing supernatural family - the Frankenstein's Monster, Count Dracula, a mummy, and a zombie.",0.746,/yLm38ydk1iSUAlYf5n4k79ZOlez.jpg,07-09-18,My Haunted House,False,0.0,0,15000000,0,United Kingdom,Animation,tt7248368
2972,16977,False,/24zOL9kXeGDvXw9yB1RskQDLX3W.jpg,"[10749, 18]",600428,ml,തമാശ,"Sreenivasan, a bald 31-year-old, finds it tough to get a girl to like or marry him. Will lady love ever bless him?",0.746,/aRmBYDa6TfBCGaTFhGc42WOSvxY.jpg,05-06-19,Thamasha,False,7.4,9,0,0,India,Romance,tt10187686
2973,16978,False,/shjOLb65XcXo71y7g5EpdHfJGDj.jpg,[18],507905,nl,Sirene,"Deep down inside, a fifteen-year-old boy feels different from the other boys around him. When he becomes friends with an enchanting girl, he gets more and more tangled up in his confusion.",0.745,/fz6vRAiGzjlgcsxVc5VfaAtND5O.jpg,23-09-17,Sirens,False,5.6,4,0,0,Netherlands,Drama,tt7758432
2974,16979,False,/vyXLPdW44Z5IQr9uPLpzbQomRPs.jpg,[99],491177,fr,Sécurité nucléaire : le grand mensonge,,0.745,/8Umf6aLMH6iWfklmhh7fstpkYpM.jpg,05-12-17,Sécurité nucléaire : le grand mensonge,False,8.0,3,105,0,France,Documentary,
2975,16980,False,,[27],551737,en,Carved,A boy’s choice of an ugly pumpkin results in an unusual Jack-O-Lantern.,0.745,/suMKqn6KjnLkXptV8iviRKUYbFc.jpg,01-10-18,Carved,False,4.9,9,0,0,Not Listed,Horror,tt9145136
2976,16981,False,/yZ0aBvwD5vtlRijPmqzlcEEJqke.jpg,"[53, 27, 18, 9648]",654954,en,Follow the Crows,"Long after the end of the world survivors wander the fields and wastelands that once housed the cities of Britain. One such survivor, the Man, isolates himself from human contact, until he meets a young woman and the pair begin an adventure that will teach them both what it is to be human.",0.745,/wS7NyMRMaIdkQExDYGtb5vVajTX.jpg,03-09-19,Follow the Crows,False,0.0,0,3000,4000,United Kingdom,Thriller,tt6096852
2977,16982,False,/7iRid58nls5wH1IP3IGpHLc90o4.jpg,"[35, 18]",481740,cs,Zahradnictví: Dezertér,"In 1940s Prague, a former Nazi prisoner returns to run his posh hair salon and struggles with family, the rise of communism and his past.",0.744,/zt9XDB8wfz7HTqN5awqETyy4H8L.jpg,28-09-17,Zahradnictví: Dezertér,False,6.5,2,0,0,Czech Republic,Comedy,tt6807074
2978,16983,False,/nSSzOIikylC9OFdnkBHqMPbdAnl.jpg,"[10749, 35]",493385,cn,天生不對,"Two Wrongs Make a Right is a 2017 Chinese-Hong Kong romantic comedy film written and directed by Vincent Kok, starring Vic Chou, Fiona Sit and Ronald Cheng",0.744,/6nSxRjmVTKsKuptbhC1pAAfLCsM.jpg,10-11-17,Two Wrongs Make a Right,False,7.0,1,0,0,China,Romance,tt7672188
2979,16984,False,/3g7xvopcbSWmkBHbhTSNKrI9639.jpg,[18],419630,en,Boomtown,A young father and husband looks towards the oil fields for a better life for him and his family. But will the fast money and glamour detour his agenda?,0.744,/pNMPcZ0Sf2SUNOMXexizQBUiqSC.jpg,22-04-17,Boomtown,False,0.0,2,0,0,Not Listed,Drama,tt4616802
2980,16985,False,/dCKziWC9dhQfTOg9zFcYwd8FD7X.jpg,[27],755200,en,When the Fever Breaks,"Faced with the zombie apocalypse overrunning her town, Skye and her few remaining friends seek refuge in the only remaining house not swarming with zombies. However, when a zombie slips past and infects Skye, she must now fear her friends who see her as a threat along with the zombies fighting their way in. With only two hours before she turns, can Skye find a way to survive for her daughter’s sake or must she accept her fate?",0.744,/4A5SCb8OHxcYfR6ZrO1bzP0zKM6.jpg,20-10-19,When the Fever Breaks,False,2.0,2,0,0,United States of America,Horror,tt3633598
