,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
4181,4181,FALSE,/j2chjivBvT3IE0pqEVOMS0vSr6z.jpg,"[99, 36]",481620,it,Cinecittà Babilonia,"The story of Italian cinema under Fascism, a sophisticated film industry built around the founding of the Cinecittà studios and the successful birth of a domestic star system, populated by very peculiar artists among whom stood out several beautiful, magnetic, special actresses; a dark story of war, drugs, sex, censorship and tragedy.",1.518,/pEWe5NxXPUmw7539I0rd75nhcRx.jpg,14-06-17,Cinecittà Babylon,FALSE,6.5,2,0,0,Italy,Documentary,tt5670340,2017
4182,4182,FALSE,,[99],457510,fr,"Gene Tierney, une star oubliée","Martin Scorsese is among those paying tribute to Gene Tierney, the Academy Award-nominated American actress who was a leading lady in Hollywood throughout the 1940s and '50s.",1.517,/cv5G91TRDIgZy4Azehr7hacPdVA.jpg,13-05-17,Gene Tierney: A Forgotten Star,FALSE,4.5,1,0,0,France,Documentary,tt7275952,2017
4183,4183,FALSE,/nENtkto3iGkI127rNBU2SxNmq8c.jpg,[36],476755,sl,Rudar,"2009, Slovenia. For 30 years, Alija, the miner, has been one of the many Bosnian immigrant workers. Due to the crisis, miners are losing jobs. Alija is sent to check an abandoned mine. His task is to quickly make sure the mine is empty before management sells the company. But in the mine, Alija finds hidden proof of executions after WWII. He is told to stop digging and report the mine empty. He decides to continue, although he is risking his job. Alija discovers thousands of executed people. He informs the police. He found women among the dead. Some of them were civilians, missing persons, just like his sister that was lost in the 1995 genocide in Bosnia. Alija is convinced the victims need to be brought out, identified and buried. But there is no interest in doing that. The mine is proclaimed a WWII military grave and walled in. The dead will stay unburied. Alija loses his job and struggles to preserve his dignity.",1.517,/nAwKEFWbOa6dVXGwyoERgEWvEDu.jpg,28-09-17,The Miner,FALSE,6.5,10,0,0,Slovenia,History,tt6213994,2017
4184,4184,FALSE,/dIkNkAM136nwNM386NcaZMh5BQY.jpg,[18],484062,en,Generational Sins,"Two estranged brothers are brought back together by the death of their mother. Her dying wish is to see them return to their birthplace and reunite with their abusive, alcoholic father. They set out on a journey that leads them to their hometown full of dark memories that the younger brother doesn’t remember and the older brother wants to forget. As each brother reconnects to the town and its people, they struggle to find the meaning of home, both for those who stay and for those who leave. Ultimately, they must confront the memory and the man of their father and are forced to choose between forgiveness and bitterness. 'Generational Sins' explores themes of home, grace, and forgiveness and how these ideas impact the decisions we make and the ramifications they have on people’s lives.",1.517,/2Mh3dccwP7scLpR8mDIQoB1i7MN.jpg,06-10-17,Generational Sins,FALSE,5.7,3,0,0,United States of America,Drama,tt5668054,2017
4185,4185,FALSE,/66y0I3WsDMW1v7maHJChDRTrLU8.jpg,"[35, 18, 10751]",482629,id,Susah Sinyal,"A successful lawyer attempts to connect with her teen daughter on an island vacation, where the phone signal is weak and the tension is strong.",1.516,/cIG3RMeTsBgI6V3lXKeXILjtl2B.jpg,21-12-17,Susah Sinyal,FALSE,7.6,14,0,0,Indonesia,Comedy,tt7777974,2017
4186,4186,FALSE,/81tcXp91M6dwanQNAJFgkUVzdCd.jpg,[28],491194,en,BorderCross,"Ex-boxer Danny ""Boy"" Jackson only left the room for a second, and came back to find his son gone. He quickly finds that human traffickers have taken him to be sold in the Middle East. With only hours left, and the clock ticking, Danny ""Boy"" Jackson comes out of retirement.",1.515,/w6tJVVsJhjHimSqn6WVClmJDNl5.jpg,05-12-17,BorderCross,FALSE,5.2,5,0,0,Not Listed,Action,tt4552514,2017
4187,4187,FALSE,/bUTCScINRJtFUFDm5wr267wtR2s.jpg,[35],426928,fr,Un jour mon prince,"There are almost a hundred years that The Sleeping Beauty is asleep No prince charming responsible for waking found favor in his eyes or, if it does not wake up, the world of fairies disappear.",1.514,/eZOo5w83GSepoJgk0NGOfScdIXq.jpg,17-01-17,Un jour mon prince,FALSE,3.7,9,0,0,Canada,Comedy,tt4835472,2017
4188,4188,FALSE,/gxnNpGJEeJXDVXB4Cudxl7Aj13m.jpg,[35],416202,en,Sick Of It All,"Antony, a stressed out, grown up, toy collector, has lost his youthful ways. Perhaps he lost his vigor through years of telemarketing, or it could be his constant struggle with the modern world. But maybe, just maybe it's because he finds himself in a loveless relationship with his lady of ten years, ROSE. Is it time for Antony to grow up and join the new age ""sonic healing cult""?  Or will he take the sage advice offered by his 7 year old nephew and find himself again?",1.514,/ivnDR0MSHPTY2MJSQHZZMJ94sG4.jpg,17-01-17,Sick Of It All,FALSE,1,1,0,0,United States of America,Comedy,tt4152212,2017
4189,4189,FALSE,/uIUbwiUnUTvlH5lFCHLRJfOzkab.jpg,[],491423,pa,Sat Shri Akaal England,An would-be immigrant seeks a marriage partner to secure him citizenship.,1.513,/r1ZlLbRQbGUcP684XNGfdxns3vi.jpg,08-12-17,Sat Shri Akaal England,FALSE,7,2,0,0,India,Not Listed,tt7585674,2017
4190,4190,FALSE,/hNyYjWR1FAdbLCfplsZTWhEg2ja.jpg,[99],452391,en,Manic Street Preachers: Escape from History,"This film delves into the writing, rehearsing and recording of the seminal 1996 album Everything Must Go. Released at the height of Britpop, the album was a critical and commercial success however, it was also produced under intense emotional pressure in the wake of the disappearance of the band’s lyricist and rhythm guitarist Richey Edwards.",1.513,/ojvMNytfX36D7bsgJiLlel3lXV1.jpg,15-04-17,Manic Street Preachers: Escape from History,FALSE,8,1,0,0,United Kingdom,Documentary,,2017
4191,4191,FALSE,/t1qvR63qTltNy7wJuyKVFYLGDrT.jpg,[],438754,it,Varichina - La vera storia della finta vita di Lorenzo De Santis,"Varichina was the first openly out homosexual man in Bari in the ‘70s. Ugly, flashy and campy, he was well known for making coarse advances to every man he saw. He was gay, had nothing to hide, and lived a life of celebration! Funny and heartwarming, Varichina: The True Story of the Fake Life of Lorenzo de Santis is a documentary/fiction hybrid looking at someone who was WAY OUT, long before it was socially acceptable.",1.513,/9oqhcaBGGg1mf9SeFGbiYl6UhLM.jpg,02-02-17,Varichina - The True Story of the Fake Life of Lorenzo de Santis,FALSE,7,1,0,0,Italy,Not Listed,tt6256768,2017
4192,4192,FALSE,/8HP3H7d30me7y4UbYSCBRzmLQTX.jpg,"[10749, 18, 35]",475401,en,Brotherly Love,A Brother in the Catholic Church must choose between his vow of chastity and the man he loves.,1.512,/ahdgyXJo4vnrHRDFS8kIM4j9JU5.jpg,10-09-17,Brotherly Love,FALSE,5.9,8,0,0,United States of America,Romance,tt6096190,2017
4193,4193,FALSE,/5aVhTWS95HnY5NhQDAwzkVMQAMV.jpg,"[18, 80]",512545,es,Johnny 100 Pesos: Capítulo dos,"After being twenty years in in jail, Johnny now a free man, must confront a heartless society and ensure that the son he never knew does not go down the same criminal path that he once took.",1.512,/roeSBHxxHs5tE0uIVHuehB7dXAo.jpg,25-01-17,Johnny 100 Pesos: Chapter Two,FALSE,5.8,7,0,0,Argentina,Drama,tt4440776,2017
4194,4194,FALSE,/tG9UahiCvdXNSIaZmv3SujBUg5T.jpg,[18],474854,ja,ポエトリーエンジェル,"After Tsutomu Tamaki graduated from high school, he has worked at his family farm and raises ume (plum). He becomes interested in a class for “poetry boxing” and decides to take the class. There, he meets a female high school student who has her own problem.",1.511,/AtjgTsnXeH21QK4OK5KVmN73dOg.jpg,20-05-17,Poetry Angel,FALSE,3,1,0,0,Japan,Drama,tt5436780,2017
4195,4195,FALSE,/3oGN8PMWCxePR6sT4gkOyvmIWHA.jpg,"[99, 36]",441186,es,El pacto de Adriana,"Lissette's favorite aunt, Adriana, settled in Australia, is arrested in 2007 while is visiting her family in Chile and accused of having worked for dictator Pinochet's notorious secret police, the DINA, and participated in the commission of state crimes. When Adriana denies these accusations, Lissette begins to investigate her story to film a documentary about it.",1.511,/v71eLPlu75rvyB9KiHKaJLvnsAj.jpg,05-10-17,Adriana's Pact,FALSE,7.5,11,0,0,Chile,Documentary,tt6483258,2017
4196,4196,FALSE,,[99],579808,de,Iceland: On Top of the World,"Iceland is not only a geologically stunning country filled with geysers, fjords, volcanoes and waterfalls, but it also has the happiest people in the world.",1.511,/pcUmeR58lcJRu00CazHLwi81Frr.jpg,14-07-17,Iceland:  On Top of the World,FALSE,4.5,2,0,0,Not Listed,Documentary,tt10189346,2017
4197,4197,FALSE,/cTTn5KlQ7yziyzJ6n2J6N3wnlf1.jpg,[18],478624,pt,Painted Horses,A young teacher with a storied past must win over an impossible collection of kids and become a balm in a troubled town in need of healing.,1.511,/hZ5srkhGWgE86Yhfp2UkkyypQUG.jpg,10-01-17,Painted Horses,FALSE,6.6,7,0,0,United States of America,Drama,tt4985854,2017
4198,4198,FALSE,/f3bXYzVXp5iMkf7doxpIxh8klqw.jpg,"[53, 80]",458384,en,Flesh,"Brothers Alonzo and Casper run their city from different points of the spectrum with Alonzo serving as the Chief of Police and Casper the biggest street king in the city. When their youngest brother Nick returns home he's immediately drawn into the middle of the brother's feud and an even bigger threat as the seductive Eve threatens Casper's empire with her growing human trafficking business. With the brothers now caught between the cartel and the law they must decide if blood is thicker than water in this story of loyalty, betrayal, and the ultimate sacrifice.",1.511,/rcqkcmUvXuS2xQW7wiaZmcn8U9M.jpg,10-01-17,Flesh,FALSE,1.5,1,0,0,United States of America,Thriller,tt4319382,2017
4199,4199,FALSE,,[10749],433277,de,Die Hochzeitsverplaner,,1.51,/pE8jRU3vbUQOFlnZAtMQVke2iZx.jpg,01-08-17,Die Hochzeitsverplaner,FALSE,4,2,0,0,Germany,Romance,tt5977610,2017
4200,4200,FALSE,/2ltyrColSvU1wU7UvjlRL5qgG63.jpg,[99],456769,fr,Quand Jean devint Renoir,"The fascinating story of a man destined to be only a son of and who sought all his life to become ""someone"" by getting rid of the overwhelming image of his genius as a father, the painter Pierre-Auguste Renoir.",1.509,/bszRtGMCmUhk9eMz9FZNHIWYdLP.jpg,30-04-17,Quand Jean devint Renoir,FALSE,10,1,0,0,France,Documentary,tt9249272,2017
4201,4201,FALSE,/wd61I6hwLAjnAXULjvLiYAvMHOe.jpg,"[37, 18]",489184,en,Out of the Wild,"The story of Henry McBride, a down and out cowboy with a painful past he can't drink away. Living on his last dollar with nowhere to go, he ends up working the last place an old cowboy wants to be: A dude ranch. It is here he meets the owner, Jessie King, a no-nonsense rancher with a deep love for horses. McBride's self-discovery begins when she introduces him to a new way of training a troubled mustang, a horse whose past and temperament mirror his own.",1.509,/yjNHRI9XHvCejL83lEUwsb2y2pk.jpg,05-12-17,Out of the Wild,FALSE,6.7,3,0,0,Not Listed,Western,tt5226618,2017
4202,4202,FALSE,/5GPkouBsBC28MtVIRCE61R8lQv9.jpg,"[53, 27]",471445,pt,Motorrad,A gang of young dirt bikers on a ride across an isolated region of Brazil find themselves being hunted by a machete wielding band of motorcyclists intent on killing them all.,1.508,/vynBfERmWQg7cheSdw5enGrOEYp.jpg,07-09-17,Motorrad,FALSE,4.1,22,0,0,Brazil,Thriller,tt5958060,2017
4203,4203,FALSE,/pi4Okem5dfMtJgF6fO7DjBvi3c5.jpg,[35],480325,it,Made in China Napoletano,,1.508,/2wt5QMSgbKdFYkLubvQQ3DuNvnI.jpg,12-10-17,Made in China Napoletano,FALSE,3.5,7,0,0,Not Listed,Comedy,tt6265124,2017
4204,4204,FALSE,/6mrV2V98AWYKQjYSLkOvqP5Z4O6.jpg,"[10751, 16]",459556,da,NABOspionen,"Ten-year old Agathe-Christine, or simply AC, prefers to be on her own. AC fancy mysteries, and from the basement in the building, where she has just moved in, she has established a small detective bureau. AC´s first mystery appears to be simple to solve, but before long AC finds herself involved in a much more complicated affair, than she could have ever foreseen.",1.508,/eHbfXqJpm7IJV6W5xO6wTUIv9sQ.jpg,10-08-17,Next Door Spy,FALSE,5.3,4,0,0,Denmark,Family,tt5966350,2017
4205,4205,FALSE,/4aZM93ixM7h0q02zpgLoDwzQXrp.jpg,"[35, 27]",638688,es,Aj Zombies!,"Claudia and Felipe can't be any more different. Only a zombie apocalypse could bring them together. A hilarious love story set in zombie times. Claudia, Felipe, a drunkard and a security guard must escape Lima together in search of safety.",1.507,/dNyoezgLnyVDuPqZloKrG6njlq7.jpg,10-10-17,Aj Zombies!,FALSE,6.5,14,600000,0,Peru,Comedy,tt7592928,2017
4206,4206,FALSE,/iMGXQzdCq1jNinwq8LFelalx3Ci.jpg,"[878, 16]",495752,ja,蒼き雷霆ガンヴォルト,"In the near future, the existence of ""Adepts,"" people who possess extraordinary abilities known as ""Septimal Powers,"" has caused widespread chaos around the world. In the nation of Japan, order and peace is maintained by a large conglomerate known as the Sumeragi Group. One group known as QUILL (Quorum for Unrestricted Information, Law, and Liberty) pledged to revolt against the Sumeragi Group.",1.506,/aapq3Kf72Y4hXSm3gHRfSWu4Mcq.jpg,09-02-17,Azure Striker Gunvolt,FALSE,5.5,3,0,0,Japan,Science Fiction,tt5565506,2017
4207,4207,FALSE,/8kXDMrE3VQyCbWPIoafkc7B63Kr.jpg,[10402],450794,ja,BABYMETAL: Live At Tokyo Dome,"""Babymetal: Live At Tokyo Dome"" is the sixth live video release by BABYMETAL. Featuring two concerts, ""Red Night"" held on September 19th, 2016 and ""Black Night"" held on September 20th, 2016, at the Tokyo Dome",1.504,/wYwRu3RSjq6XeYuB3dAwEEzrdSW.jpg,01-04-17,BABYMETAL: Live At Tokyo Dome,FALSE,10,5,0,0,Japan,Music,,2017
4208,4208,FALSE,/2B64aMJecQzPQp782UAS9614nTe.jpg,"[18, 36]",483266,en,The Jade Pendant,"Fleeing an arranged marriage in China, the independent Peony signs a contract to work as a “flower girl” in America, where she meets Tom, an American Born Chinese cook whose father works on the Transcontinental Railroad. Thwarted by a Hong Kong Triad boss seeking to extend his power into America, theirs is the tale of the first great Chinese immigration to the United States – a story of romance, bigotry, passion, food and a search for everlasting love – set against the largest mass lynching in American history, in Los Angeles’ Chinatown, in 1871.",1.504,/i8slDO1TaHFY0tzNHYvIDKw8XjE.jpg,24-10-17,The Jade Pendant,FALSE,6.4,5,0,0,United States of America,Drama,tt5156532,2017
4209,4209,FALSE,,[99],663589,en,SOS: The Salton Sea Walk,"As California's largest lake approaches a point of no return, one man will attempt to become the first person to walk around its hazardous shoreline in order to prevent an ecologic disaster that could impact the entire western hemisphere.",1.504,/uQpuTtCrRijWyTiPPzYCL92XWYM.jpg,09-11-17,SOS: The Salton Sea Walk,FALSE,7,1,0,0,United States of America,Documentary,tt6507672,2017
4210,4210,FALSE,/5GdurwB83SL00wkQQc2SsrArPRp.jpg,"[18, 35]",453404,zh,京城之王,"When home entertainment enters the market in 90s Beijing, a former projectionist ropes his young son into starting their own pirate movie company, but easy money comes with its own price tag.",1.504,/15esaCDfn8Py1VqkkLF4zln7P3R.jpg,20-04-17,King of Peking,FALSE,6.2,9,0,0,United States of America,Drama,tt6148782,2017
4211,4211,FALSE,,[99],521337,en,Bill Cosby: Fall of an American Icon,The story of how one of American television's brightest and wealthiest stars finally came to face a criminal trial for sexual assault a decade after the accusations were first made.,1.503,/dudCyCSVtp3hhdehQZ2hcTYFiPt.jpg,05-06-17,Bill Cosby: Fall of an American Icon,FALSE,0,0,0,0,United Kingdom,Documentary,tt6982858,2017
4212,4212,FALSE,/vQhiAPHNqDUWVHLgzhitV4p53h7.jpg,[35],419166,en,Amy Schumer Presents Mark Normand: Don't Be Yourself,"Mark Normand has been told the same advice his whole life: DON'T BE YOURSELF, whatever you're thinking about saying, don't. So in his first one hour special, Mark does just that.",1.502,/63UloEu4dTgRL9r6XVTlWRmzQp0.jpg,12-05-17,Amy Schumer Presents Mark Normand: Don't Be Yourself,FALSE,5.1,8,0,0,United States of America,Comedy,tt6200160,2017
4213,4213,FALSE,,[35],497383,fr,Belle à croquer,"Oscar Mongoût, a gourmet cannibal, burns with love for a neighbor in his building, the very vegetal Miss Carrot. But this passion seems destined to fail: she is vegetarian, while he has a severe case of vegetable phobia. Things take a drastic turn the evening she invites him to dinner.",1.502,/ompFhCOMrrYWE8tOrymJI4MvWYE.jpg,25-05-17,Delectable You,FALSE,6.1,15,0,0,France,Comedy,tt6920616,2017
4214,4214,FALSE,/rEm4AG3AJiDiwvEnODJgOW7MYPC.jpg,[27],477810,id,Mereka Yang Tak Terlihat,An indigo child contacted by an uneased spirit who tries to shed a light on the cause of her allegedly suicide death.,1.499,/3zdckRP04h97MnGPD2aRqitXwRk.jpg,03-11-17,They Who Are Not Seen,FALSE,6,1,0,0,Indonesia,Horror,tt7521752,2017
4215,4215,FALSE,/5jtOLGqnw3ye1HN8ImU4v9I5Nf0.jpg,[35],467102,en,Finders Keepers,"Lonnie and Brian go on the run from the Cape Town underworld, after finding a box filled with cash and a valuable wrist watch. They steal a lucky fish that they use to barter with the gangsters.",1.498,/oYP9bYj1M8mP02EV4hclo6X2MKU.jpg,18-08-17,Finders Keepers,FALSE,4,1,0,0,South Africa,Comedy,tt5088884,2017
4216,4216,FALSE,/q7I9QSniRsMJeWmVDtwxBzBmefA.jpg,[99],470837,en,Our People Will Be Healed,"Legendary documentary filmmaker Alanis Obomsawin provides a glimpse of what action-driven decolonization looks like in Norway House, one of Manitoba's largest First Nation communities.",1.497,/1G3kAXAlOyPfgSzDwK0PI1SGFyS.jpg,07-09-17,Our People Will Be Healed,FALSE,6.3,4,0,0,Not Listed,Documentary,tt7239076,2017
4217,4217,FALSE,,"[10770, 53]",502555,en,Deadly Double Cross,"Two teenage girls are accused of murder and one mother is determined to prove her daughters innocence. However, all may not be as it seems.",1.497,/be8cRJfOBZsrgp4kHP5dWGuWeKv.jpg,22-10-17,Deadly Double Cross,FALSE,5.4,9,0,0,Not Listed,TV Movie,tt6184402,2017
4218,4218,FALSE,/r6qhmf8qxk0clqPoz6oejPr7xc3.jpg,[27],504169,en,Blood Moon River,"Eddie and his friends decide to take their cameras into the woods to debunk the legend of Blood Moon River, they soon realize that they may have bitten off more than they can chew. Their situation goes from bad to worse.",1.496,/6TnoPxRxdjFRS3xpDXOf4Fqa6hU.jpg,22-04-17,Blood Moon River,FALSE,2,1,5000,0,United States of America,Horror,tt5925370,2017
4219,4219,FALSE,/uoOtU36LV6UEF5EdGbw9X018827.jpg,"[28, 10749, 53]",474955,te,యుద్ధం శరణం,"When his family is torn apart, Arjun sets out to on a journey to solve the mystery and seek revenge.",1.495,/3fVP0irerolcVlNMAMWt7qEC8sX.jpg,08-09-17,Yuddham Sharanam,FALSE,6.7,3,0,0,India,Action,tt6644636,2017
4220,4220,FALSE,,"[10751, 14]",487523,en,Considering Love and Other Magic,"In desperate need of extra high school credits, Jessie agrees to tutor young Tommy Faber, but when the timid 14-year-old insists he hasn't left Veronica's mansion in more than half a century, Jessie knows that something's amiss.",1.495,/i2iReErbdXZ854ChqvkIXSWmuZ9.jpg,17-11-17,Considering Love and Other Magic,FALSE,6.5,2,0,0,Canada,Family,tt5189838,2017
4221,4221,FALSE,/4SdIbfIbBtB6WI57GgNnKRXOnkq.jpg,"[53, 18]",438532,tr,Kaygı,"Hasret has been seeing the same nightmare for some time, but she keeps living unaware that what she sees is actually remembering. A 30-year-old woman who works in a News Channel, living alone in the flat left by her musician parents who died in a car crash twenty years ago.  Is it?  The question creeps into her mind, and then (or maybe even before) her life through recurring nightmares: Is it possible that her parents did not die in a car crash?",1.495,/aNAj7LAqeVwvTySjW7zMuhuKE5U.jpg,12-05-17,Inflame,FALSE,5,11,0,0,Turkey,Thriller,tt5334076,2017
4222,4222,FALSE,/o2G1KN3A65SALTUYaogIdGbTGPQ.jpg,"[35, 18]",482720,zh,Chen Xiang half past six cut the crap,"Chinese comedy ""Chen Xiang half past six words"" tells the story of science and technology entrepreneurial company CEO Li Wanchuan tongue-like, relying on their own eloquent made a lot of the original did not engage in the first business, but also witty Discourage the guests who want to find trouble. But also rely on their own eloquence, Li Daguang humiliated want to pursue their former girlfriend by the small East. In the rise of life when the green onions suddenly received an eccentric bell, the clock when he was talking to go backwards.",1.494,/8ev6f6LFxl3JgKZM8ZM6xCYabM6.jpg,21-04-17,Chen Xiang half past six words,FALSE,6.5,2,0,0,China,Comedy,,2017
4223,4223,FALSE,/5rCKYGZqxPakETQGKwxwwlFBo5j.jpg,"[35, 10751]",491400,en,A Meowy Christmas,"A couple of bumbling burglars are mistaken as two aliens by a talking cat that watches too many conspiracy videos. Regardless it's up to Ms. Whiskers and her rat friend, Chuck, to capture them and save Christmas.",1.494,/uIOWbzKyo2hVeK2rBY5UYV6zrh7.jpg,01-12-17,A Meowy Christmas,FALSE,7.5,2,0,0,Not Listed,Comedy,tt7690328,2017
4224,4224,FALSE,/zvU9sbvwHUIYCAVz2d9T2QgH2r3.jpg,[53],464927,ko,1급기밀,"Captain Gang has died in a test flight accident. Dae-ik discovers a huge corruption scandal while trying to determine the cause of death. He reports it to journalist Jung-sook, but things changed in unexpected ways.",1.494,/3agEfLW5G87JtbV4gcPAh6h5RXu.jpg,20-07-17,The Discloser,FALSE,6.6,5,0,0,South Korea,Thriller,tt6955808,2017
4225,4225,FALSE,/jBNdU0WC0DuCMpWeoS1tiaQNm4E.jpg,"[878, 10752]",482391,fi,Tuntematon Redux,"UNKNOWN REDUX is a short movie by Anssi Määttä and Antti Tuominen, where events depicted happen in a fictitious Finland and it's alternative history.",1.494,/x6IaBiEYpcwzE5sO2WpVaWbyeho.jpg,19-10-17,Unknown Redux,FALSE,6.7,5,0,0,Finland,Science Fiction,tt7532294,2017
4226,4226,FALSE,,[99],479426,en,11-08-16,"U.S. citizens in more than 25 states are followed as they set out on the morning of the presidential election, throughout the course of the day, until the polls close in the evening and the results are revealed.",1.492,/oKMCCasfQ5YrXDhSvaro7H9Tw2l.jpg,03-11-17,11-08-16,FALSE,6.5,13,0,0,United States of America,Documentary,tt7208366,2017
4227,4227,FALSE,/c8DbqWKTwL9jmvEzVDswJgrMHgN.jpg,"[36, 18, 28]",434395,te,గౌతమిపుత్ర శాతకర్ణి,"The emperor of Satavahana kingdom, Satakarni comes across many challenges when he attempts to convince his wife that their son is bound to take part in battles and vanquish his enemies.",1.491,/8Mb7hg3zvrrMfJioJNivxK3NFP4.jpg,12-01-17,Gautamiputra Satakarni,FALSE,4.6,9,6000000,12000000,India,History,tt5832544,2017
4228,4228,FALSE,/48WdkIlb3KwYZ0wxsbv6K5qRcqf.jpg,"[35, 10749]",474718,tr,Damat Takımı,,1.491,/nybzhRKbQMvvPwvoB81SUSLf87J.jpg,20-10-17,Damat Takımı,FALSE,7.1,6,0,0,Not Listed,Comedy,tt7526338,2017
4229,4229,FALSE,,[99],495399,en,"Remembering Leonard: His Life, Legacy and Battle with COPD","An intimate journey into the life and legacy of one of the most respected and beloved legendary icons, Leonard Nimoy.  ""Remembering Leonard"" focuses on Nimoy's personal battle with Chronic Obstructive Pulmonary Disease (COPD).",1.49,/doBe9rmdrbF5DE6gsWroH4c4bBv.jpg,23-04-17,"Remembering Leonard: His Life, Legacy and Battle with COPD",FALSE,6,1,0,0,United States of America,Documentary,tt5886842,2017
4230,4230,FALSE,/xlzAktToM7iVChjzXJ4CKELf8Yh.jpg,"[10749, 18]",473712,ko,달콤한여선배,A film about a step-mother and her new son who are both blinded by lust.,1.49,/ejrhkSmZftpJeTrwtmO1i51OuRh.jpg,28-08-17,Sweet Senior,FALSE,0,0,0,0,South Korea,Romance,,2017
4231,4231,FALSE,,"[99, 35]",615500,en,Batman & Jesus,Was Jesus a historical person? We'll trace and compare existing evidence to modern mythology.,1.489,/gfPKm3WZza9TImA0eglQZ0Fu1xG.jpg,30-09-17,Batman & Jesus,FALSE,6.7,5,0,0,Not Listed,Documentary,tt5070262,2017
4232,4232,FALSE,/oAPzlfqFYwlsrblMFx3c8CwwgvQ.jpg,"[35, 18]",443041,tr,Vezir Parmağı,,1.488,/iQUByrwG9TZUJ5o0DNirUfXrjMm.jpg,25-01-17,Vezir Parmağı,FALSE,3.9,13,0,0,Turkey,Drama,tt6042446,2017
4233,4233,FALSE,/qJdMz1yuldgnKZqgAzOO3YWelr6.jpg,"[18, 10749]",461958,en,Courageous Love,Courageous Love follows Alex Shelby as he encounters romance and intrigue while trying to save the family business that he recently inherited. While working undercover at the New York City branch office he falls in love with an employee named Michelle. Alex must make a difficult decision to save his company from impending collapse or to follow his heart.,1.488,/pRr4mxLoKQ0ZbXnZOVDshmgtUcK.jpg,14-02-17,Courageous Love,FALSE,6.3,5,0,0,Not Listed,Drama,tt3980372,2017
4234,4234,FALSE,/edsHHGtmYTjomv5omjne0ARUhcj.jpg,"[36, 16]",478484,hu,Salamon király kalandjai,"Eager to impress the Queen of Sheeba, a young Solomon accidentally releases the devil Asmodeus from his prison. With the Kingdom of Jerusalem in peril, Solomon and Princess Naama work together to find an end to Asmodeus' evil rule.",1.488,/dZVijBWQJyenRZwBExPDqxP2soP.jpg,28-09-17,The Legend of King Solomon,FALSE,7.3,5,0,0,Hungary,History,tt3887158,2017
4235,4235,FALSE,,[],568868,pt,"Ao Final da Conversa, Eles se Despedem com um Abraço","At the same time that Elisa says goodbye to Heliomar, she meets young Michel.",1.488,/1S7s65n5uBgcGH5QuHn1hskd3eM.jpg,01-05-17,"After the Conversation, They Say Goodbye with an Embrace",FALSE,0,0,0,0,Brazil,Not Listed,tt8254138,2017
4236,4236,FALSE,/oaY1CEqlv1WOvDgWnmOySnvaMMp.jpg,[99],473619,en,"Sammy Davis, Jr.: I've Gotta Be Me","A star-studded roster of interviewees (including Jerry Lewis, Whoopi Goldberg and Billy Crystal) pay tribute to the legendary, multi-talented song-and-dance man.",1.487,/ohgx6EUN34szZyLAPXGMq4xGRGr.jpg,11-09-17,"Sammy Davis, Jr.: I've Gotta Be Me",FALSE,6.8,6,0,0,United States of America,Documentary,tt7215006,2017
4237,4237,FALSE,/xWJpyGq3rTKweUzFeOgmLVrYw4T.jpg,"[10749, 18]",452709,en,Because of Gracia,"Two High School Couples explore Friendship and dating along dissimiliar lines, leading to Courage and Transformation for one teen and a personal crisis for Another.",1.486,/dIRpA9RLJH40ZfZXxl4BsbsBIHB.jpg,15-09-17,Because of Gracia,FALSE,7.4,7,0,0,United States of America,Romance,tt4372736,2017
4238,4238,FALSE,/lnKkLQoQYtZ7hR5D7zkKwOA90lo.jpg,[10749],698730,ko,처제의 속사정,My sister-in-law's raunchy hobby  A lonely goose father (a man who sends money to his family abroad) takes special interest in his sister-in-law's hobby  My sister-in-law's secret part-time job  Seon-mi lives with her sister and works a secret part-time job in order to pay rent. One day her brother-in-law comes in as her guest...  My sister-in-law's hidden past  Gwang-wook is shocked to see his sister-in-law during his fifth year of marriage. She hasn't changed since he loved her five years ago.,1.486,/xqyQxCfTLGfQQFjroVcU8pUDhpX.jpg,07-09-17,The Sister-in-Law Affairs,FALSE,5,1,0,0,Not Listed,Romance,,2017
4239,4239,FALSE,/a3mgM2fZDRj5pEcGCSPD0qfX5fR.jpg,"[12, 99]",446107,en,Charged: The Eduardo Garcia Story,"Charged with 2400 volts of electricity, Eduardo Garcia lost an arm, ribs, muscle mass and nearly his life, but more important than what he lost is what he found.",1.485,/uUBVyAeMZdEkOefQMjhV8Ozyi74.jpg,07-11-17,Charged: The Eduardo Garcia Story,FALSE,6.8,6,0,0,Not Listed,Adventure,tt6105406,2017
4240,4240,FALSE,/ed3Vmzsa0fpNn3L8JPC7l8cBQI2.jpg,"[35, 18, 9648, 53]",462030,ar,الأصليين,"Samir is the head of a small family and a bank employee and stable in his work, but separated after the decision to reduce the employment and then surprise that his bank balance zero and after days find a box with a mobile phone to meet a call changed his life by recruiting him  to spy on people through an organization called The Originals.",1.484,/7UvpK0RFYoOa3x4uqZmq8PPIu6O.jpg,25-06-17,The Originals,FALSE,7.3,23,0,491712,Egypt,Comedy,tt6909846,2017
