,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
53,60,False,/2vcdZBbf7sPPzIHfN5ial24UbxK.jpg,"[28, 12, 878]",305470,en,Power Rangers,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",41.523,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg,23-03-17,Power Rangers,False,6.3,3987,105000000,142337240,Canada,Action,tt3717490,2017
54,61,False,/4Pv4JRqT7LT1F290JbbjQsaB6LD.jpg,"[16, 12, 35, 10751]",452773,es,Tadeo Jones 2: El secreto del rey Midas,"Tad dreams of becoming an archaeologist traveling the world, uncovering hidden secrets and lost treasure, but his job working construction keeps him daydreaming instead of exploring. The chance of a lifetime comes when he is invited to attend archaeologist Sara Lavrof's presentation of her latest discovery - the papyrus that proves the existence of the Necklace of Midas, the legendary King who turned everything he touched into solid gold.",40.934,/7WtFoWtGp45PLNmajM8iGtjAA7B.jpg,25-03-17,Tad the Lost Explorer and the Secret of King Midas,False,6.6,327,10778400,34156960,Spain,Animation,tt3896102,2017
55,62,False,/cAduIGrwDJlypHUCL2mFelJXVRT.jpg,"[9648, 53, 27]",419430,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",40.895,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,24-02-17,Get Out,False,7.6,14932,4500000,255407969,United States of America,Mystery,tt5052448,2017
56,63,False,/yir5430WblZSZuIMd9C6pIZerfA.jpg,"[28, 80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",39.942,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,28-06-17,Baby Driver,False,7.5,13781,34000000,226945087,United Kingdom,Action,tt3890160,2017
57,64,False,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,"[28, 12, 35, 878, 80]",343668,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",39.62,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,09-09-17,Kingsman: The Golden Circle,False,7.0,8980,104000000,410902662,United Kingdom,Action,tt4649466,2017
58,65,False,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,"[28, 16, 35, 10751, 12]",324852,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,39.336,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,15-06-17,Despicable Me 3,False,6.4,6222,80000000,1031552585,United States of America,Action,tt3469046,2017
59,66,False,/gnqSZVyZyZggPeCevB0fUAkIHa.jpg,"[27, 80, 9648, 53]",298250,en,Jigsaw,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.",39.134,/2mUqHJG7ZiGwZYIylczFCsRPbXM.jpg,26-10-17,Jigsaw,False,6.2,3077,10000000,102952888,United States of America,Horror,tt3348730,2017
60,67,False,/wb78lmqAXsUVG84xrmAOJBfgZHr.jpg,"[28, 53]",415842,en,American Assassin,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",39.038,/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,14-09-17,American Assassin,False,6.4,2595,33000000,67200000,China,Action,tt1961175,2017
61,68,False,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,"[27, 9648, 53]",396422,en,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",38.542,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,03-08-17,Annabelle: Creation,False,6.6,4918,15000000,306515884,United States of America,Horror,tt5140878,2017
62,69,False,/jRi6AKMPLnMtsFtWY0FUXZOlnVb.jpg,[35],419680,en,Daddy's Home 2,Brad and Dusty must deal with their intrusive fathers during the holidays.,38.475,/rF2IoKL0IFmumEXQFUuB8LajTYP.jpg,09-11-17,Daddy's Home 2,False,6.3,2190,69000000,180613180,United States of America,Comedy,tt5657846,2017
63,70,False,/yFZG86Zvdy6JuIlMW9eHxlVkct5.jpg,"[16, 28, 12, 14, 10749, 878]",413594,ja,劇場版 ソードアート・オンライン -オーディナル・スケール-,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",37.36,/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg,18-02-17,Sword Art Online: The Movie – Ordinal Scale,False,7.7,558,0,20725409,Japan,Animation,tt5544384,2017
64,72,False,/1y5vcV5gK3ENicoMAvsU0HdPixL.jpg,"[878, 53, 18, 9648, 28]",406990,en,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",37.047,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,18-08-17,What Happened to Monday,False,7.2,5413,20000000,27975429,Belgium,Science Fiction,tt1536537,2017
65,73,False,/sDiGcjWhSu42dCw0jQmBInAkDZ9.jpg,"[28, 53]",379149,en,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,36.384,/rwM4hzrmc5HiWfQD9ls9DL4QgGl.jpg,28-09-17,The Foreigner,False,6.9,2164,35000000,145374099,United Kingdom,Action,tt1615160,2017
66,75,False,/aIF2xRhE7iGxQd6ITGNrwYdGB9e.jpg,[35],431530,en,A Bad Moms Christmas,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",35.153,/gPNHolu7AGnrB7r5kvJRRTfwMFR.jpg,04-08-17,A Bad Moms Christmas,False,6.3,1809,28000000,130560428,United States of America,Comedy,tt6359956,2017
67,76,False,/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,"[18, 9648, 53]",411088,es,Contratiempo,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",34.687,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,06-01-17,The Invisible Guest,False,8.1,3917,4000000,30000000,Spain,Drama,tt4857264,2017
68,78,False,/kTrgxhRSj2sun89bDbnGCPBiey6.jpg,"[16, 10751, 35]",378236,en,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",33.751,/f5pF4OYzh4wb1dYL2ARQNdqUsEZ.jpg,23-07-17,The Emoji Movie,False,5.5,2640,50000000,216909830,United States of America,Animation,tt4877122,2017
69,82,False,/8wI0M7HDHhDsoxMCkcAVUx7O6DX.jpg,"[18, 28, 36]",395991,en,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,32.244,/lC7WdUNLOJI3sllaDGNdFy2GT8g.jpg,22-09-17,Only the Brave,False,7.4,1287,38000000,25754775,United States of America,Drama,tt3829920,2017
70,84,False,/sVkjgKq8cwKm95LCyfrLldLbQIG.jpg,"[28, 18, 14]",274857,en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",31.754,/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg,10-05-17,King Arthur: Legend of the Sword,False,6.5,5065,175000000,148675066,United States of America,Action,tt1972591,2017
71,86,False,/79X8JkGxzc1tJMi0KxUSaPLooVg.jpg,"[28, 878, 53]",274855,en,Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",31.641,/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,13-10-17,Geostorm,False,6.1,4093,120000000,221600160,United States of America,Action,tt1981128,2017
72,90,False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",30.54,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,20-12-17,The Greatest Showman,False,7.9,8398,84000000,432844677,United States of America,Drama,tt1485796,2017
73,92,False,/cDOv649oRCxLxsrMtboqSFOb6aB.jpg,"[28, 80, 9648, 878, 53]",315837,en,Ghost in the Shell,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",30.108,/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,29-03-17,Ghost in the Shell,False,6.1,7229,110000000,169801921,China,Action,tt1219827,2017
74,94,False,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,"[12, 35, 14, 10751, 18]",381289,en,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,29.96,/3jcNvhtVQe5Neoffdic39fRactM.jpg,19-01-17,A Dog's Purpose,False,7.6,2836,22000000,205035819,India,Adventure,tt1753383,2017
75,95,False,/dT48bnZP1HVNUjiOEfThNzq4qlZ.jpg,"[35, 10751]",417830,en,Diary of a Wimpy Kid: The Long Haul,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,29.562,/ivRrDm5PlOndteVZgjhQenzKU5t.jpg,19-05-17,Diary of a Wimpy Kid: The Long Haul,False,5.3,383,22000000,40120144,United States of America,Comedy,tt6003368,2017
76,96,False,/41pWNOj2rqKSfsKayS4kAbzpsRt.jpg,"[28, 53, 80]",460846,en,Security,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.",29.198,/9FN5n8wGYrfSJaKGF9uObdKimIh.jpg,04-03-17,Security,False,6.2,665,15000000,0,United States of America,Action,tt3501112,2017
77,97,False,/AeMtzbw7shxtLvwKKqeITabpTrD.jpg,"[10751, 12, 16, 35]",137116,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",29.156,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,23-03-17,Smurfs: The Lost Village,False,6.3,1243,60000000,197183546,United States of America,Family,tt2398241,2017
78,98,False,/lkCDvf3QjXpAycm896oH1LRTK5X.jpg,"[35, 10751, 16]",462883,en,Woody Woodpecker,Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,29.024,/vFGUsJTa8z0OfDTbjdyppAireeB.jpg,05-10-17,Woody Woodpecker,False,6.7,603,10000000,0,Brazil,Comedy,tt2114504,2017
79,100,False,/eXYbyOx6GFvmpOJl6AS8QxXeIYE.jpg,"[10752, 28, 18]",374720,en,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",28.994,/ebSnODDg9lbsMIaWg2uAbjn7TO5.jpg,19-07-17,Dunkirk,False,7.5,14587,100000000,527000000,France,War,tt5013056,2017
80,99,False,/gpVg9EA5tieNCxmPtx9KTbUKXrU.jpg,"[35, 12, 10751, 14, 16]",355547,en,The Star,"A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told, the first Christmas.",28.994,/tEbDvivUfsCupngKIfMJJ725eAD.jpg,15-11-17,The Star,False,6.2,444,10000000,0,United States of America,Comedy,tt4587656,2017
81,101,False,/a4r8xcRwTgKIUKdWtxFXyxTZLeN.jpg,[27],14564,en,Rings,"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",28.088,/yp4CDOVpVmNwiPoZKQeFCpW8CFo.jpg,01-02-17,Rings,False,5.0,2286,25000000,83080890,United States of America,Horror,tt0498381,2017
82,102,False,/8pTkq1YpHvhaxN7uqzWfcdaSEa9.jpg,"[28, 12, 35, 14, 878, 53]",354556,ru,Защитники,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",28.053,/qQB4RKFeUMqLBiMdwMbpgdePBeO.jpg,14-02-17,Guardians,False,4.9,639,5400000,4803565,Russia,Action,tt4600952,2017
83,103,False,/vaArQHq1lHFNppoJlMlv30Gs2fQ.jpg,"[27, 53, 9648]",433808,en,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",27.998,/hHuJqzby593lmYmw1SzT0XYy99t.jpg,11-10-17,The Ritual,False,6.2,2454,1000000,1786396,Canada,Horror,tt5638642,2017
84,104,False,/thBankgTBZAM3YkdeeF7fuDvkcD.jpg,"[28, 80, 35]",337170,en,American Made,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",27.921,/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,18-08-17,American Made,False,6.8,3828,50000000,133511855,Colombia,Action,tt3532216,2017
85,105,False,/zbdBYpte1Crlfjs8jPVzplOQBpN.jpg,"[12, 35, 10751]",346648,en,Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",27.675,/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,09-11-17,Paddington 2,False,7.5,1858,40000000,227300000,France,Adventure,tt4468740,2017
