,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
475,False,/tcLdvRyKdxn7v3Cb8hUuForqZ55.jpg,[99],514482,en,Habaneros,"A brief history of the Cuban capital of Havana, backed by a vibrant soundtrack of son cubano, salsa, jazz, rumba, mambo and hip hop. Drawing on archive footage, animations, movie excerpts and interviews with Havana residents, eyewitnesses and experts, Habaneros runs through key moments in the city’s modern history, from the abolition of slavery at the end of the 19th century to the Spanish–American War, and from the dictatorship of General Batista to the revolution of Fidel Castro. The film concludes by wondering what the future holds. Many Havana locals are encouraged by President Obama’s relaxation of sanctions, but much uncertainty remains.",1.4,/nvhJ96dm8jvzmXB1BNC4iKjxnDJ.jpg,2017-11-17,Habaneros,False,10.0,1
476,False,,[99],514483,de,Small Planets,"small planets is a film about isolated places and their inhabitants.  In the era of globalization, when the world community seemingly moves together, we find groups of people living in isolated places, marginalized by the rest of the society.",0.6,/lPDmGuK0TxRNgErXBJh8TdzuHeG.jpg,2017-01-01,Small Planets,False,0.0,0
477,False,,[99],514484,fr,"Chine 87, les autres","We follow the film journey of director Viollaine de Villers and traveller Jean-Pierre Outers around the Chinese interior during the late 1980s. In a fragmented sequence of archival shots, vignettes of local culture gradually emerge, including everyday work, leisure time moments, and reflections of ancient myths. But it’s not just another of the countless travel documentaries or urban symphonies, but rather a suggestive video essay. The VHS camera becomes a fully-fledged historiographical medium through which foreign culture is revealed in all its myriad facets without crystallizing it into a comfortably consumable image",0.6,/bIGWkvgNfSofbkGjuBkBeswgo8N.jpg,2017-10-24,"China, 87. The Others",False,5.0,3
478,False,/rlfXKyG5Dq3YRebNwL7r4ECw3By.jpg,[99],514485,en,Hanaa,"In India a young girl has been forced to marry because her horoscope said that that was the only way for her to survive. In Nigeria a young girl has been raped by Boko Haram's soldiers and one night she has tried to escape her kidnappers. In Peru a young girl has become a young mother. In Syria, because of the war, a girl has been sold to the best bidder. Their four destinies will inevitably interweave, starting from the name that they all share: Hanaa.",0.84,/nNGG45FU6OGX2lqG6gI0a1mkkJm.jpg,2017-10-10,Hana,False,0.0,0
479,False,,[18],514495,pt,"De Jangada, a Maresia",,0.848,/zEHKaCVAX4DVSHX1a7aBv15nlqd.jpg,2017-05-20,"De Jangada, a Maresia",False,0.0,0
480,False,/mg9hPEg6AWbqqd3W3oLUxrfRGAB.jpg,"[18, 53]",424208,en,Alcoholist,"An alcoholic spends all his time spying on his neighbor, waiting for the right moment to kill him.",2.456,/dO9uBnaq2ZQNcupqYVH6jSE02j1.jpg,2017-05-18,Alcoholist,False,5.8,7
481,False,,"[35, 18]",424209,en,The Alternative,"Valentina Moreno, a single mother who works as a housekeeper for a wealthy Manhattan family, takes decisive action when something from her past threatens to ruin her personal and professional relationships.",0.6,/waIefn4IG7oYHxrDWlSfq3zT7t.jpg,2017-06-24,The Alternative,False,0.0,0
482,False,/1rn6DpoGaWs6JCbOIHE8ZUM7uWv.jpg,"[16, 878]",513153,fr,Hybrids,"When marine wildlife has to adapt to the pollution surrounding it, the rules of survival change.",3.373,/hl1YoRgcpq7qYU4ahCOpHk7OU8F.jpg,2017-06-28,Hybrids,False,6.8,11
483,False,/vYfwXDdaXL5CHwAssZS6eqh7uS.jpg,[],424239,en,Waiting for You,Compelled by grief and curiosity a young Englishman travels to France where he meets an eccentric older woman and unearths truths about the father he never really knew and about himself.,3.741,/88gvyRJHYj66SV3zshQDQhTc9vk.jpg,2017-02-24,Waiting for You,False,6.0,6
484,False,/ts5TBYvg2RITUc8fqUeAsiSEsp0.jpg,[99],513177,hr,Glasnije od oružja,"Planes, tanks, bombs, assault rifles, media and propaganda – they were all weapons used in the Homeland War. However, it was the songs that were were louder than everything else. Some used them to describe the nightmare around them, others manifested their political loyalty. The national television and radio considered songs an important means of political “struggle”, so they commissioned, financed, recorded and aired them intensively. Even some twenty years after these events, the wartime soundtrack still draws attention and triggers emotions.",0.6,/bUuqhDLjHRokyul6qhMDQlwBMWx.jpg,2017-01-01,Louder Than Guns,False,0.0,0
485,False,/9cZYy43BCHJzJjqf4ZCIzI1tukt.jpg,"[28, 53]",424274,en,Max Payne: Retribution,"Blocking out the shadows of his past Max Payne is unexpectedly confronted by former friend and love interest Mona Sax, who reveals vital information that can bring down drug lord Jack Lupino.",1.813,/oEOVK4tf3by6dfYNJvoJ1l9mXbP.jpg,2017-07-24,Max Payne: Retribution,False,5.7,3
486,False,/vgDBEA6vwg25nBKwHGvP511qCOb.jpg,"[35, 18, 10749]",424336,ta,மீசைய முறுக்கு,A passionate youngster who dreams of making it in the music industry is on the verge of losing his love. What will happen to his career and romance?,3.648,/xc2Dx8T8FU7Rwkiwm87xpyMhgkK.jpg,2017-07-21,Meesaya Murukku,False,6.7,19
487,False,,[99],423602,es,Takeda,Takeda is a film about the universality of the human being seen thru the eyes of a Japanese painter that has adopted the Mexican culture.,0.6,/qrMwfMdtc2ZRXpGRfNuRwzYTqcA.jpg,2017-10-21,Takeda,False,7.0,3
488,False,/lhepU4PTeLlGm8WQytEtH4CRs75.jpg,"[18, 53, 9648]",423611,es,Verónica,"A female Psychologist who has stopped practicing medicine, decides to take the case of Veronica de la Serna, a young woman whose previous therapist has mysteriously disappeared.",7.746,/8WMfFaYKoCtki0mkdqFqIUYB1hC.jpg,2017-08-14,Veronica,False,5.9,54
489,False,/9VI9EAx0UrHlJcTkjNATknpDkef.jpg,[18],423617,es,Los años azules,"An old cat and a deteriorating urban villa are witnesses to the drama of five youths living together, who are drastically transformed into a close-knit family by the arrival of a flamboyant housemate.",1.4,/f8ixMOIEmXqW0sI8Gcp9H9EO8Ft.jpg,2017-03-12,The Blue Years,False,5.2,9
490,False,/vltozc2aN7qevIWwmL4HKwSJbtW.jpg,"[18, 80]",423646,de,Aus dem Nichts,"Katja's life collapses after a senseless act impacts her. After a time of mourning and injustice, she seeks revenge.",10.9,/n53oMPqwnZxnk07uR0wYcgfH9vB.jpg,2017-11-23,In the Fade,False,6.9,705
491,False,/asMA2kyOrbDo8mRUvBaDBUULP9x.jpg,"[10770, 9648]",423671,en,Garage Sale Mystery: The Art of Murder,"Jennifer Shannon is a garage sale shopping expert whose sharp observation skills allow her to uncover valuable antiques, as well as help her local police department investigate crimes. While arranging a charity garage sale event, Jennifer finds a body in the attic of a local residence. While working to crack the case, Jennifer offers support to her loving husband, Jason, whose upcoming birthday has sparked a mid-life crisis. As Jennifer prepares to buy him the perfect gift, she receives an urgent voicemail from Tina, pleading for her immediate assistance. When she responds, the garage sale-expert-turned-sleuth finds herself standing face-to-face with a killer.",5.066,/mhWeUkyX6uCfIyFh454gjOLpJWd.jpg,2017-01-08,Garage Sale Mystery: The Art of Murder,False,6.7,36
492,False,/qwS0l1hxviKGYl4kumwn9lcsek4.jpg,[99],423710,en,Restless Creature: Wendy Whelan,Documentary on the great American Ballerina Wendy Whelan,0.976,/5MzgQTUoFpF2lK5d9o35yGY4sLd.jpg,2017-01-11,Restless Creature: Wendy Whelan,False,6.6,12
493,False,/yi85XTzmRTTQJaG8B5XPtkKrITe.jpg,"[16, 12, 28]",422347,ja,デジモンアドベンチャー tri. 第4章「喪失」,"Upon arriving at the Digital World after the ""reboot"", the digidestined are hunted by a new villain. Meanwhile, Sora is troubled by her partner digimon's indifference towards her.",7.519,/rbTOYEesS4pLLMUuja5V8cAzTrx.jpg,2017-02-25,Digimon Adventure tri. Part 4: Loss,False,6.8,39
494,False,,[53],423593,hi,Maroon,An insomniac university professor fears as his wife has gone missing and is clueless resulting him driving Marooned in the house through the psychological traumas.,0.6,/5fsJ4D8t4yymTdRAifv5UFTZDMW.jpg,2017-10-24,Maroon,False,5.3,3
495,False,/cOHQYSh0LHliTidHxBWV9RRnMvN.jpg,"[53, 80, 18]",413332,en,Retribution,A hardened debt-collector goes on a 24-hour rampage through London in an attempt to avenge the brutal attack on his teenage daughter.,2.32,/thBDJdutALUzNOYkBU31YgHZlnE.jpg,2017-07-27,Retribution,False,6.7,3
496,False,/w2pGoOHNVESZwlSI3xYk4OdEb91.jpg,"[18, 80, 53]",413362,en,"Roman J. Israel, Esq.","Hard-nosed liberal lawyer Roman J. Israel has been fighting the good fight forever while others take the credit. When his partner – the firm's frontman – has a heart attack, Israel suddenly takes on that role. He soon discovers some unsettling truths about the firm – truths that conflict with his values of helping the poor and dispossessed – and finds himself in an existential crisis that leads to extreme actions.",18.137,/epTCHVcyLkT8Aqt08Ki3PWC2sUh.jpg,2017-11-17,"Roman J. Israel, Esq.",False,6.3,1055
497,False,/yQY4YqoN4PlasfJYZuV3MDHIYfm.jpg,[35],413391,en,A Few Less Men,Travel plans for three men in ill-fitting wedding tuxedos goes horribly wrong.,6.81,/1FR3KCSLB6b9WMrZPir0JioMvcQ.jpg,2017-03-09,A Few Less Men,False,5.6,55
498,False,/lx8BlR77icJkjp0VFa9xHRZ5bum.jpg,"[18, 27, 53]",415826,en,Among Us,"After the mysterious death of their young son, a couple desperately flees to a remote lake house to escape the unrelenting haunting following them only to discover the mysterious entity is still very much a part of their lives.",5.214,/gJBxdOev2NilHt8yFf98WespLQf.jpg,2017-08-08,Among Us,False,6.0,15
499,False,/wb78lmqAXsUVG84xrmAOJBfgZHr.jpg,"[28, 53]",415842,en,American Assassin,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",40.681,/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,2017-09-14,American Assassin,False,6.4,2595
500,False,,"[35, 27]",345149,en,Another Yeti a Love Story: Life on the Streets,"After moving to Los Angeles to start anew, Adam, an out of the closet single father of a yeti baby, is dragged into the underground sex trade when his child is kidnapped; Now with the help of his two new friends, a heroin-addicted yeti prostitute and a sexy stripper, they must fight the forces of evil to save the world.",3.086,/3rduaHmzrxxNwuaWRNOxVwrw10Z.jpg,2017-02-14,Another Yeti a Love Story: Life on the Streets,False,5.6,10
501,False,/dWaGRBKrZldQ2xE1obhj5iriJLe.jpg,"[35, 18]",422114,en,The Resurrection of Gavin Stone,"Gavin Stone, a washed-up former child star, is forced to do community service at a local megachurch and pretends to be Christian so he can land the part of Jesus in their annual Passion Play, only to discover that the most important role of his life is far from Hollywood.",4.392,/mby5ISXFVRFSDUkpFDGCZ4k5rTn.jpg,2017-01-20,The Resurrection of Gavin Stone,False,6.2,22
502,False,,[53],422129,es,El Vecino,Improvised film about an ex-kidnapper trying to fit back into 'normal' society but he finds himself repeating the same patterns from his past of observation and monitoring with his next door neighbors.,0.694,/agfhEDbuwPFNYVzTkFdtZ8yO9IB.jpg,2017-06-19,The Neighbor,False,5.0,2
503,False,,"[18, 14]",422218,fr,Belle Dormant,"In the kingdom of Letonia, the young prince Égon spends his nights playing the drums. During the day, he only has one thing on his mind: finding Sleeping Beauty in the kingdom of Kentz and breaking the spell over her. But his father, the king, doesn’t believe in fairy tales, and is completely opposed to Égon’s dream. It’s Maggie Jerkins, an archeologist from Unesco, who will provide Egon with the opportunity to follow his heart.",2.408,/bsploSkmWnYBDcVXWCEyWMl0AmY.jpg,2017-01-18,Sleeping Beauty,False,4.5,12
504,False,,[],422249,es,Los Leones,"A film that traces the intimate portrait of a marginal argentinean couple: a trans chica, Mariana Koballa, and her lover, Raúl Francisco. In a pink house, on the quiet island of Tres Bocas, they live surrounded by nature, friends and several pets. In a realistic and poetic way, this film follows the couple's daily life for an entire year, and reveals their humour amidst dramatic situations, the intimacy with the symptoms of Mariana's disease and their relationship's singularity.",0.6,/r77E7wEW2DXlfq1e59VrlWjcf8e.jpg,2017-05-15,The Lions,False,0.0,0
505,False,/oHmCJuRwO1lZP0faZs7l0QpOetX.jpg,[53],345680,en,Sleepwalker,"A young woman seeks help from a sleep clinic for her insomnia, but soon deals with her entire life being turned upside down.",13.856,/qvLsMp60r6aiY01cxwM2XZz1AHq.jpg,2017-10-10,Sleepwalker,False,4.9,61
506,False,/1BqXi2Yp0iebJs02v7TlFZuJm77.jpg,"[16, 35]",346853,en,The Trouble with Terkel,"Meet Terkel, a miserable sixth grader constantly picked on by two merciless bullies, Nigel and Saki. So what can you do? Tease the ugly girl in class - Fat Doris! When the abuse from Terkel is too much, she throws herself out a window which makes Terkel more popular. Now dealing with popularity Terkel finds solace in booze, guns and everything American. But then life takes a turn for the weird when he receives strange death threats, unable to confide in his annoying sister or alcoholic Uncle, Terkel turns to his sexually inappropriate hippie teacher with intentionally hilarious results.",1.385,/xa3Ub3traKEfSaZZ0lTmBonVnog.jpg,2017-02-03,The Trouble with Terkel,False,0.0,0
507,False,/chTsIz1mIPE50IbdXlCvyk9xPIC.jpg,"[14, 28, 12]",415381,ru,Легенда о Коловрате,"A story of a legendary battle, where seventeen fearless warriors defend their land against an army of thousands well-trained soldiers. In 13th-century Mongol warrior hordes and their leader, Batu Khan, control most of the known world. As the Mongols move towards Europe they invade the last Russian principality standing in their way. Little do they know, their plans are about to be ruined by a small detachment of heroic strong men led by a mysterious brave warrior. This is a story about courage, endurance and self-sacrifice for the sake of one's country. This is the story of Evpaty the Furious.",9.162,/jV8T0JgQOyLYNStgi53Z7Q1Ze5.jpg,2017-11-30,Furious,False,6.3,116
508,False,/sD8dKJiAXKL61SMOQvwHJEVeynd.jpg,"[35, 18]",415401,en,The Party,"Various individuals think they’re coming together for a party in a private home, but a series of revelations results in a huge crisis that throws their belief systems – and their values – into total disarray.",9.367,/jh8xTXmP3omSMo4pg8lXaI8EiWN.jpg,2017-07-27,The Party,False,6.4,443
509,False,,[99],415460,ko,노후 대책 없다,Punk bands in Korea get invited to biggest hardcore punk festival in Tokyo. This movie shows how one of the loudest and most active punk bands in Asia live and deliver message very closely and pleasantly.,0.628,/2BamsSmLPTnnPsbWsDKDIpOp465.jpg,2017-06-29,"No Money, No Future",False,10.0,1
510,False,,[99],415461,ko,안녕 히어로,"Hyun-woo is a school boy who wants to be as invisible as possible. He is filling in information in the school life report card with his father, who came home in a long while. His father is fighting against Ssang Yong Motors for years to be reinstated. However, it doesn’t seem like his father’s state has gotten any better. Why would his father keep going without any promising prospects? We wonder what answers Hyun-woo will get while he glimpses the real world watching his father.",0.6,/eZQ7skOeoAYFtQS0tC291KwiO6W.jpg,2017-09-07,Good Bye My Hero,False,0.0,0
511,False,/zkNvY5mzEVRuJKPSb09Dx29Gyec.jpg,[99],423303,pt,O Jardim das Aflições,"Brazilian philosopher Olavo de Carvalho's thinking, presented through his presence, his daily work routine and his family life in Virginia (USA).",1.339,/wkTcgLo2LYARlaSdRqLbE5h8t3m.jpg,2017-05-11,The Garden of Afflictions,False,6.8,21
512,False,/bdUOVFmPb4HeemdH9ySnCUCDxVu.jpg,"[28, 35, 27]",423383,en,Mercy Christmas,"When Michael Briskett meets the perfect woman, his ideal Christmas dream comes true when she invites him to her family's holiday celebration. Dreams shattered, Michael struggles to survive once he realizes HE will be Christmas dinner.",4.634,/2jRVyg7YRPpq4SLaa047eVNJvwe.jpg,2017-11-28,Mercy Christmas,False,4.8,26
513,False,/1RSoHYKttOBQeRTBwFuDxxXOXgM.jpg,"[18, 80, 53]",423414,en,Last Rampage,"The true story of the infamous prison break of Gary Tison and Randy Greenwalt from the Arizona State prison in Florence, in the summer of 1978.",7.186,/kZDF2GDto5WCPW9wbRqrqf9yRWM.jpg,2017-09-22,Last Rampage,False,5.7,44
514,False,,[27],423415,en,Red Eye,Four friends set out to document a local legend in West Virginia. Will their passion cross the line? Or will it bleed through?,2.17,/nonRpCdvVWwskEYJ5OWt6bFY5AA.jpg,2017-10-01,Red Eye,False,4.0,3
515,False,/chUHZCXdfS5WsXdd0Tjx09tbm6F.jpg,[18],423422,de,Simpel,"Ben and Barnabas are unseparatable since they are small. The two of them, however, are no ordinary pair of brothers, for Barnabas, with his twenty-two years, remained mentally at the age of three.",2.757,/sc2exl2HQhMBGka8s9H7lMi7pL5.jpg,2017-11-09,My Brother Simple,False,6.8,18
516,False,,[99],414159,es,1950: La insurrección Nacionalista,"Five Puerto Ricans, who participated in the Nationalist Insurrection of 1950 to gain Puerto Rico's independence from the United States, reflect in their old age on the history of this forgotten struggle and the consequences it had on their lives to defy the world's most powerful government.",0.6,/ylA23Y179qbhTJ813bJjgCRjo6f.jpg,2017-01-02,1950: La insurrección Nacionalista,False,7.0,1
517,False,/qIp0Wn4fEeeB2kpxE6WOjgy1VzU.jpg,"[28, 878]",414190,en,iBoy,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",16.266,/f5dMAWXLjp8duA44Lp40WZFGZB0.jpg,2017-01-27,iBoy,False,6.0,1027
518,False,/oBn7BLfxoPxLDsWlPcgl081rDPz.jpg,[99],414208,en,The Borneo Case,"The Borneo Case is a unique story filmed over 25 years and tells the epic tale of how the rainforest, home of the last nomads was stripped of its natural resources. It reveals how billions of dollars of illegal profits solicited by the Chief Minister of Sarawak State in Malaysia were money laundered with the assistance of the largest global banks into offshore accounts and property portfolios all over the world. The case was labelled as the largest environmental crime of the century.",0.659,/tItzeng8oYIlYMwjZkacZyJtsY0.jpg,2017-09-15,The Borneo Case,False,7.5,2
519,False,,[28],344960,de,Macho Man 2,"Sequel to ""Macho Man"" (1985).",1.693,/nKH68XV1TffxCN7eEcqKN4qcIMG.jpg,2017-09-28,Macho Man 2,False,0.0,0
520,False,/8ypLOlTPw1SreeZDUXZpEHIWQ7u.jpg,[16],501314,en,The Dog,"Heartwarming animated short about the misunderstood behavior of a street dog, and the motivation behind it.  But is it too late for the people know the reason why??",0.629,/yEgq2mwNU3FbdRrrKMiBCzk5Gu3.jpg,2017-11-01,The Dog,False,9.0,1
521,False,,[99],501332,en,Manchester Arena Terror Attack Special,A special about the terror attacks,0.6,,2017-05-23,Manchester Arena Terror Attack Special,False,10.0,1
522,False,,[99],501335,en,The Big City,"Microscopic landscapes of Vancouver, Canada.",0.6,/ja9ElZBgrrNjSt12w67mXIEawEp.jpg,2017-06-01,The Big City,False,0.0,0
523,False,,[18],501337,fr,T'es un Bonhomme !,"Under his big brother's pressure, Willy will have to become a man...",0.6,/nk4jqdSc99LwcATQ86c8dloC3HO.jpg,2017-01-23,You're a Good Man!,False,0.0,0
524,False,,[],501346,en,Unseen Memories,Unseen Memories unravels a compilation of thoughts through the eyes of a young girl. The wonderful world portrayed by her father contradicts the harsh reality.,0.6,,2017-01-01,Unseen Memories,False,0.0,0
525,False,,"[12, 10751]",501373,en,All the Marbles,A timid little boy challenges a villainous bully to a game of marbles in a bizarre and fantastical world where marbles are as precious as gold.,0.6,/afLZzYIAYdgshP7Dwhe88VBKocA.jpg,2017-02-20,All the Marbles,False,7.3,3
526,False,,[18],501376,en,For Nonna Anna,"In this raw and graceful testimony of intersectional womanhood, a trans girl has to care for her Italian grandmother. She assumes that her Nonna disapproves of her - but instead discovers a tender bond in their shared vulnerability.",0.939,/utPT3RxUFEIC80E57eGVKqR0mZH.jpg,2017-09-09,For Nonna Anna,False,6.7,3
527,False,,[35],501377,en,Painting with Joan,Are you curious about Minnesota's #3 public-access painting show? Painting with Joan is coming to the Sundance Film Festival! Watch Joan paint beautiful snowy mountains and debate extraterrestrial sexuality with herself!,0.986,/dWzYojfzNpb8ZZsrACANARKOD02.jpg,2017-06-08,Painting with Joan,False,5.8,4
528,False,,[99],501396,en,Where's Daddy?,"Perspectives on the child support system and the specific effect and consequences to black families. Emphasis on the experience of fathers as participants in the system. Examining the legal challenges, social implications, cultural issues and emotional impact of navigating the child support system.",0.849,,2017-12-12,Where's Daddy?,False,0.0,0
529,False,/64flPrVVGAUW0ZCWrkd5uJHkdh0.jpg,[35],501414,it,Frontaliers disaster,"Bussenghi is a cross-border worker who is late to work every day because of Swiss border guard Bernasconi. In a twist of fate, the two nemeses will have to coexist 24 hours a day and, aside from teasing each other about the differences between Italy and Switzerland, they begin to understand and help each other, gradually realizing that they need each other to get out of the trouble they ended up in.",0.6,/rBKv4siv3UGEjGyr7vBRYUu6xbA.jpg,2017-11-23,Frontaliers disaster,False,6.0,1
530,False,,[99],501437,pt,Construindo Sonhos,,0.6,,2017-12-22,Construindo Sonhos,False,10.0,1
531,False,/zI6m4lCoJxq7eKekOo8hAzw1pKu.jpg,"[35, 18]",501446,en,Pickle,"After accidentally freezing the family dog to death, Oscar attempts to make good with his soon-to-be stepson by driving the family pet's ashes across the country.",0.6,/9H0HCn91mp2QUXQae3NxJQJU5tN.jpg,2017-10-05,Pickle,False,0.0,0
532,False,/h8fkoQCwUNwdWhDCKPhIPijBV1y.jpg,"[10749, 35]",412657,ta,அதாகப்பட்டது மகாஜனங்களே,"Son of a tabla player loses his guitar while he goes to help his friend, a security guard. A burglary attempt takes place and he is worried that he will be caught since the guitar contains his contact details. The movie is about how the hero along with his friend tries to retrieve the guitar.",0.6,/o7TaHv3m0YFWSlE0LMrqpvSNAR9.jpg,2017-06-30,Adhagappattathu Magajanangalay,False,10.0,1
533,False,,"[10749, 53, 28]",412659,ta,யானும் தீயவன்,"Mike is a fun-loving youngster who falls for Sowmya. At one point, the elope from their houses only to get married with the help of their friends. Things turn an ugly turn, when Mike runs a the ruthless serial killer Pasupathy on the wrong side.  Pasupathy and his associates who take them as his hostages and start torturing the young couple. Meanwhile the city police led by senior officer Jayaprkash are entrusted with the job of eliminating Pasupathy. What happens in their lives forms the rest.",1.621,/txyb8Taf2hAq3uSqYBSyoN10Xlc.jpg,2017-06-30,Yaanum Theeyavan,False,6.0,2
534,False,/5FYJ76O56x4QuSZLnEwuXYGIVrl.jpg,[18],412660,pt,São Jorge,"In 2011 Portugal began the so-called ""year of the Troika"" (EU, IMF and ECB budget cuts and economic restructuring), with the level of debt among the Portuguese people reaching staggering amounts and a growing number of families and companies unable to repay their installment loans. Jorge is an unemployed boxer on the verge of losing his son and his wife, who has decided to return to Brazil. As a means of paying off his debt and persuading his wife to remain in Portugal, Jorge accepts a job with a debt-collection agency, which will drag him into a world of violence and crime.",2.145,/sdKXQmMvbYiXIWNB0qrQ3NLckSI.jpg,2017-03-09,Saint George,False,6.6,19
535,False,,[18],412663,en,Away from Everywhere,"A struggling writer emerges from rehab and reunites with his estranged brother, but soon descends into a tragic love triangle and is forced to confront a devastating reality.",1.691,/vZ7aqZwIr60NzWX0k6FPHvHIejt.jpg,2017-03-01,Away from Everywhere,False,0.0,0
536,False,,[],412665,en,Hunting Pignut,"Bernice, a 15 year old misfit runs away from her rural Newfoundland community in search of Pignut, a tormented and violent gutter punk, after he steals her father's ashes right out of his urn.",0.887,/uK4pLouTTTtEevlYSR7gLTpXzQ9.jpg,2017-09-15,Hunting Pignut,False,1.0,1
537,False,/xkN7JRun1JBBNqo4fOLBDszoMs2.jpg,"[28, 35]",412669,en,First Round Down,"Tim Tucker was a star forward who broke a knee and never got drafted to the NHL. After the injury, Tim left hockey and became a hitman. Ten years later he finds himself back in town to look after his brother Matthew, with a chance to set things right. But will his past wreak havoc with his shot at redemption?",2.138,/y0NrnoIN8TZN5j5IOxbN0dbGBbt.jpg,2017-03-04,First Round Down,False,7.5,2
538,False,/2q4De2NH8dUk8jjWNw2IZ7pEcHx.jpg,"[80, 28]",412678,en,Cartels,An elite team of DEA agents are assigned to protect a dangerous drug lord and take refuge in a luxury hotel while they await extraction. They soon find themselves at the center of an ambush as the drug lord's former associates launch an explosive assault on the hotel.,7.375,/2J7jc9VZroyf4rFlyWJ0mIreu2A.jpg,2017-01-23,Cartels,False,5.4,43
539,False,/dRaRL740CoaqdHmghsSXiDP7a2l.jpg,[],412687,fr,Maudite Poutine,"Caught stealing drugs from the wrong people, 27 year old Vincent is in trouble and on the run from the local mob. Fleeing to the backwoods, Vincent unexpectedly reconnects with his brother Michel with whom he’d cut ties many years ago. As he tries to maintain the semblance of a normal life hanging out with friends and playing in his band, Vincent witnesses his brother's own turbulent downward spiral.",2.47,/6vMtOoXSOG5GUZnVM3Xb4VcalXv.jpg,2017-08-10,Shambles,False,7.0,1
540,False,/65K4KO4y57pkgOEX0djLiostkGC.jpg,"[35, 18]",479834,de,Forget About Nick,"A German woman in New York is busy redesigning her life from model to designer, but is forced to live with her husband’s ex-wife when he disappears.",2.678,/noY7dP4HaNK6GNa4TOh3GM48iJL.jpg,2017-12-07,Forget About Nick,False,5.4,17
541,False,/knRoE689y2Kl6y5S9i62O6jmuZj.jpg,"[27, 10770]",479837,en,The Watcher in the Woods,"Mrs. Aylwood is a distraught mother since her daughter, Karen, vanished in the English countryside over 20 years ago. When the Carstairs family move into the Aylwood manor for the summer, strange occurrences begin to unnerve the family and Jan begins to suspect that they are linked to Karen's disappearance. As Jan unravels the dark past hidden by the townspeople, she delves further into the mystery and deeper into danger, but now it might be too late to escape the Watcher in the Woods.",6.064,/gWvPRXdcgfPlY7Ho7lDal5sCTqL.jpg,2017-10-21,The Watcher in the Woods,False,4.6,28
542,False,,[35],479842,ja,うろんなところ,"Konoko wakes up on the beach and goes looking for a barber to take out the bug stucking on her head. Doi, who will soon be a father, goes to make gloves for her wife as a gift, Kazuko wakes up at the theater, and goes home where she finds a blue monster. She goes to a shop to get rid of the monster.",1.96,/xUcVHkkUYdMuIOCa30UtYsjldDd.jpg,2017-10-27,Ambiguous Places,False,7.0,3
543,False,/bfcJPnWT9kr8eeJeIYRiFIXeiK2.jpg,[18],479844,ja,僕の帰る場所,"Burmese boy Kaung and his family emigrated to Japan with the hope for a better life. They have lived in Tokyo for years, but never obtained a visum. The daily strain of their illegal residence eventually starts to tear the family apart.",0.891,/cxRrGLEATQ1uHfu9sMxLqGIuKLe.jpg,2017-10-29,Passage of Life,False,6.0,1
544,False,,[18],393522,fr,ربيع,"Rabih, a young blind man, lives in a small village in Lebanon. He sings in a choir and edits Braille documents for an income. His life unravels when he tries to apply for a passport and discovers that his identification card, which he has carried his entire life, is fake. Now he must travel across Lebanon in search of his identity.",1.4,/ERrDEHenbiG9DNZyVjoedV1HD2.jpg,2017-03-01,Tramontane,False,5.4,4
545,False,/8jn2hq7AsXi4XW064vmokPnIBCV.jpg,[99],393561,en,Risk,"Capturing the story of WikiLeaks founder Julian Assange with unprecedented access, director Laura Poitras finds herself caught between the motives and contradictions of Assange and his inner circle in a documentary portrait of power, betrayal, truth and sacrifice.",4.237,/rxrkcyNNughClOL8j8qwNgY9xI5.jpg,2017-05-05,Risk,False,6.7,56
546,False,/87HbHjLdZ7T2U7HagDz2mvyNb5g.jpg,[35],393575,de,Bullyparade - Der Film,"A multi-episode movie based on the skit TV show ""bullyparade"".",7.393,/4Vzh8y6tnb0xrxpES7I5F7FJ7nK.jpg,2017-08-17,Bullyparade: The Movie,False,5.2,166
547,False,,[],477166,en,Murzim,"Multiple 16mm film with sound from full length LP ""Perseus"" on We Can Elude Control, 2017",0.6,/nh0kSb6nsdWxxhyTaqvEwyNHofi.jpg,2017-09-21,Murzim,False,0.0,0
548,False,/a9x5JhXkHFd6FS2PM2oMNXPKPUa.jpg,"[35, 10751]",477168,en,Altar Egos,"Desperate to see their church grow, Pastor John (Robert Amaya) and wife Betsy (Erin Bethea) do the unthinkable and change their church Christmas pageant. Flabbergasted, elderly choir director Mary Margaret (Sallie Wanchisn) leads the choir to boycott. Facing termination, Pastor John resorts to disguising himself as an old man to bridge the generation gap, win over Mary, and lead the choir back to the church. When he discovers that the wounds run deeper than he first suspected, Pastor John must learn to love the unlovable or risk the ruin of his church and family.",1.938,/pguPZwTqdXfbv5S6zCRVwRUQVXO.jpg,2017-09-05,Altar Egos,False,8.0,2
